Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
10,Robert Archibald,PF,23,ORL,1,0,4,1,2,0.5,0,0,,1,2,0.5,0.5,0,2,0,0,1,1,0,1,0,0,0,2,archiro01
10,Robert Archibald,C,23,TOR,30,3,246,8,30,0.267,0,0,,8,30,0.267,0.267,13,27,0.481,21,29,50,12,13,3,9,49,29,archiro01
11,Gilbert Arenas,PG,22,WAS,55,52,2066,358,914,0.392,125,333,0.375,233,581,0.401,0.46,237,317,0.748,55,199,254,275,103,12,226,176,1078,arenagi01
12,Brandon Armstrong,SG,23,NJN,56,0,434,65,175,0.371,19,52,0.365,46,123,0.374,0.426,2,4,0.5,12,31,43,14,12,2,24,49,151,armstbr01
13,Darrell Armstrong,PG,35,NOH,79,22,2247,291,736,0.395,135,429,0.315,156,307,0.508,0.487,123,144,0.854,63,163,226,311,133,16,155,148,840,armstda01
14,Carlos Arroyo,PG,24,UTA,71,71,2008,339,768,0.441,38,117,0.325,301,651,0.462,0.466,181,225,0.804,41,144,185,355,63,5,156,165,897,arroyca01
15,Chucky Atkins,PG,29,TOT,64,24,1544,192,484,0.397,81,241,0.336,111,243,0.457,0.48,73,97,0.753,9,84,93,223,45,2,92,102,538,atkinch01
15,Chucky Atkins,PG,29,DET,40,0,751,88,235,0.374,42,130,0.323,46,105,0.438,0.464,31,43,0.721,6,42,48,95,19,1,48,60,249,atkinch01
15,Chucky Atkins,PG,29,BOS,24,24,793,104,249,0.418,39,111,0.351,65,138,0.471,0.496,42,54,0.778,3,42,45,128,26,1,44,42,289,atkinch01
16,Stacey Augmon,SF,35,NOH,69,24,1416,143,347,0.412,1,7,0.143,142,340,0.418,0.414,110,139,0.791,52,122,174,85,55,15,76,114,397,augmost01
17,Vin Baker,PF,32,TOT,54,33,1313,208,432,0.481,1,3,0.333,207,429,0.483,0.483,114,157,0.726,112,168,280,66,29,32,77,160,531,bakervi01
17,Vin Baker,PF,32,BOS,37,33,1000,168,333,0.505,0,1,0,168,332,0.506,0.505,82,112,0.732,76,134,210,54,22,23,52,98,418,bakervi01
17,Vin Baker,PF,32,NYK,17,0,313,40,99,0.404,1,2,0.5,39,97,0.402,0.409,32,45,0.711,36,34,70,12,7,9,25,62,113,bakervi01
18,Marcus Banks,PG,22,BOS,81,2,1385,177,442,0.4,27,86,0.314,150,356,0.421,0.431,99,131,0.756,30,103,133,175,88,13,125,171,480,banksma01
19,Leandro Barbosa,PG,21,PHO,70,46,1500,210,470,0.447,83,210,0.395,127,260,0.488,0.535,47,61,0.77,23,100,123,165,93,7,120,184,550,barbole01
20,Matt Barnes,SF,23,LAC,38,9,724,63,138,0.457,2,13,0.154,61,125,0.488,0.464,43,61,0.705,53,98,151,48,27,3,44,76,171,barnema02
21,Dana Barros,SG,36,BOS,1,0,11,2,3,0.667,0,0,,2,3,0.667,0.667,2,2,1,0,0,0,0,0,0,0,2,6,barroda01
22,Brent Barry,SG,32,SEA,59,53,1803,215,427,0.504,114,252,0.452,101,175,0.577,0.637,91,110,0.827,21,183,204,342,85,16,139,121,635,barrybr01
23,Jon Barry,SG,34,DEN,57,9,1101,120,297,0.404,51,138,0.37,69,159,0.434,0.49,60,71,0.845,25,98,123,147,57,8,53,66,351,barryjo01
24,Mengke Bateer,C,28,TOR,7,0,40,4,7,0.571,0,0,,4,7,0.571,0.571,0,0,,5,3,8,1,1,0,2,10,8,bateeme01
25,Tony Battie,C,27,TOT,73,7,1478,170,384,0.443,2,9,0.222,168,375,0.448,0.445,66,89,0.742,118,241,359,58,26,67,63,159,408,battito01
25,Tony Battie,C,27,BOS,23,6,501,56,117,0.479,1,1,1,55,116,0.474,0.483,23,33,0.697,39,79,118,21,8,20,24,55,136,battito01
25,Tony Battie,C,27,CLE,50,1,977,114,267,0.427,1,8,0.125,113,259,0.436,0.429,43,56,0.768,79,162,241,37,18,47,39,104,272,battito01
26,Shane Battier,SF,25,MEM,79,1,1947,242,543,0.446,65,186,0.349,177,357,0.496,0.506,120,164,0.732,102,201,303,101,101,58,56,187,669,battish01
27,Lonny Baxter,C-PF,25,TOT,62,5,766,103,209,0.493,1,3,0.333,102,206,0.495,0.495,44,76,0.579,64,123,187,20,17,29,38,123,251,baxtelo01
27,Lonny Baxter,PF,25,CHI,14,1,147,27,49,0.551,1,1,1,26,48,0.542,0.561,5,8,0.625,11,24,35,5,1,6,11,31,60,baxtelo01
27,Lonny Baxter,C,25,TOR,36,4,487,60,128,0.469,0,1,0,60,127,0.472,0.469,30,56,0.536,42,79,121,10,14,18,22,69,150,baxtelo01
27,Lonny Baxter,PF,25,WAS,12,0,132,16,32,0.5,0,1,0,16,31,0.516,0.5,9,12,0.75,11,20,31,5,2,5,5,23,41,baxtelo01
28,Jerome Beasley,PF,23,MIA,2,0,5,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,0,1,1,0,0,0,0,0,2,beaslje01
29,Raja Bell,SG,27,UTA,82,4,2020,329,805,0.409,62,166,0.373,267,639,0.418,0.447,195,248,0.786,60,181,241,107,63,13,111,262,915,bellra01
30,Troy Bell,PG,23,MEM,6,0,34,4,18,0.222,0,4,0,4,14,0.286,0.222,3,3,1,3,1,4,4,1,0,6,6,11,belltr01
31,Jonathan Bender,SF,23,IND,21,0,271,50,106,0.472,9,22,0.409,41,84,0.488,0.514,39,47,0.83,9,31,40,9,5,11,33,23,148,bendejo01
32,Travis Best,PG,31,DAL,61,1,762,64,172,0.372,3,20,0.15,61,152,0.401,0.381,40,46,0.87,17,51,68,112,31,4,33,66,171,besttr01
33,Mike Bibby,PG,25,SAC,82,82,2980,527,1170,0.45,148,378,0.392,379,792,0.479,0.514,304,373,0.815,67,210,277,444,112,18,175,146,1506,bibbymi01
34,Chauncey Billups,PG,27,DET,78,78,2758,392,996,0.394,130,335,0.388,262,661,0.396,0.459,404,460,0.878,35,241,276,446,84,8,189,177,1318,billuch01
35,Steve Blake,PG,23,WAS,75,14,1392,157,407,0.386,75,202,0.371,82,205,0.4,0.478,55,67,0.821,18,99,117,209,57,7,128,100,444,blakest01
36,Corie Blount,PF-C,35,TOT,62,3,1050,115,253,0.455,0,3,0,115,250,0.46,0.455,15,27,0.556,98,177,275,55,49,24,43,135,245,blounco01
36,Corie Blount,PF,35,CHI,46,3,756,97,206,0.471,0,3,0,97,203,0.478,0.471,13,24,0.542,76,130,206,45,38,19,35,86,207,blounco01
36,Corie Blount,C,35,TOR,16,0,294,18,47,0.383,0,0,,18,47,0.383,0.383,2,3,0.667,22,47,69,10,11,5,8,49,38,blounco01
37,Mark Blount,C,28,BOS,82,73,2402,342,604,0.566,0,0,,342,604,0.566,0.566,159,221,0.719,207,382,589,75,80,106,150,253,843,blounma01
38,Keith Bogans,SF,23,ORL,73,36,1787,183,454,0.403,67,187,0.358,116,267,0.434,0.477,65,103,0.631,106,211,317,98,46,10,75,128,498,boganke01
39,Calvin Booth,C,27,SEA,71,35,1206,135,290,0.466,0,2,0,135,288,0.469,0.466,75,94,0.798,86,194,280,28,17,101,45,150,345,boothca01
40,Carlos Boozer,PF,22,CLE,75,75,2592,471,900,0.523,1,6,0.167,470,894,0.526,0.524,219,285,0.768,230,627,857,148,74,55,134,199,1162,boozeca01
41,Curtis Borchardt,C,23,UTA,16,0,258,22,56,0.393,0,1,0,22,55,0.4,0.393,14,18,0.778,13,41,54,15,4,14,18,40,58,borchcu01
42,Chris Bosh*,C,19,TOR,75,63,2510,327,712,0.459,5,14,0.357,322,698,0.461,0.463,202,288,0.701,191,366,557,78,59,106,107,215,861,boshch01
43,Ruben Boumtje-Boumtje,C,25,POR,9,0,26,1,5,0.2,0,0,,1,5,0.2,0.2,2,2,1,0,1,1,1,0,1,0,2,4,boumtru01
44,Bruce Bowen,SF,32,SAS,82,82,2624,211,502,0.42,77,212,0.363,134,290,0.462,0.497,66,114,0.579,45,208,253,113,84,33,90,166,565,bowenbr01
45,Ryan Bowen,PF,28,DEN,52,1,392,18,53,0.34,0,0,,18,53,0.34,0.34,10,12,0.833,39,48,87,18,18,16,6,47,46,bowenry01
46,Earl Boykins,SG,27,DEN,82,3,1849,321,766,0.419,55,171,0.322,266,595,0.447,0.455,142,162,0.877,42,101,143,295,51,3,100,84,839,boykiea01
47,Michael Bradley,C-PF,24,TOT,16,1,98,7,15,0.467,0,0,,7,15,0.467,0.467,1,2,0.5,6,17,23,1,3,0,7,14,15,bradlmi01
47,Michael Bradley,PF,24,TOR,5,0,38,1,3,0.333,0,0,,1,3,0.333,0.333,1,2,0.5,1,10,11,1,1,0,3,6,3,bradlmi01
47,Michael Bradley,C,24,ATL,11,1,60,6,12,0.5,0,0,,6,12,0.5,0.5,0,0,,5,7,12,0,2,0,4,8,12,bradlmi01
48,Shawn Bradley,C,31,DAL,66,5,773,89,188,0.473,0,1,0,89,187,0.476,0.473,41,49,0.837,72,101,173,20,33,74,17,130,219,bradlsh01
49,Torraye Braggs,PF,27,TOT,15,0,154,16,33,0.485,0,0,,16,33,0.485,0.485,8,12,0.667,18,21,39,7,4,2,13,29,40,braggto01
49,Torraye Braggs,PF,27,HOU,11,0,132,13,28,0.464,0,0,,13,28,0.464,0.464,8,12,0.667,15,19,34,6,4,2,12,21,34,braggto01
49,Torraye Braggs,PF,27,WAS,4,0,22,3,5,0.6,0,0,,3,5,0.6,0.6,0,0,,3,2,5,1,0,0,1,8,6,braggto01
50,Elton Brand,PF,24,LAC,69,68,2670,484,982,0.493,0,1,0,484,981,0.493,0.493,411,532,0.773,269,445,714,227,64,154,193,229,1379,brandel01
51,J.R. Bremer,PG,23,TOT,36,2,443,43,158,0.272,19,74,0.257,24,84,0.286,0.332,13,20,0.65,9,27,36,51,18,4,24,32,118,bremejr01
51,J.R. Bremer,PG,23,CLE,31,2,403,39,137,0.285,19,66,0.288,20,71,0.282,0.354,13,20,0.65,7,26,33,39,18,4,19,27,110,bremejr01
51,J.R. Bremer,PG,23,GSW,5,0,40,4,21,0.19,0,8,0,4,13,0.308,0.19,0,0,,2,1,3,12,0,0,5,5,8,bremejr01
52,Jamison Brewer,PG,23,IND,13,1,160,13,35,0.371,5,14,0.357,8,21,0.381,0.443,1,6,0.167,2,9,11,17,7,0,10,9,32,breweja01
53,Primož Brezec,C,24,IND,18,0,72,12,26,0.462,0,0,,12,26,0.462,0.462,4,6,0.667,5,10,15,3,0,3,6,13,28,brezepr01
54,Damone Brown,PF,24,NJN,3,0,17,1,10,0.1,0,0,,1,10,0.1,0.1,1,2,0.5,3,2,5,0,2,0,1,2,3,brownda02
55,Devin Brown,SG,25,SAS,58,0,627,85,196,0.434,4,14,0.286,81,182,0.445,0.444,60,74,0.811,38,92,130,33,15,4,38,61,234,brownde02
56,Kedrick Brown,SF,22,TOT,55,26,969,117,254,0.461,38,99,0.384,79,155,0.51,0.535,17,27,0.63,41,105,146,64,30,7,29,80,289,brownke01
56,Kedrick Brown,SF,22,BOS,21,10,408,45,99,0.455,12,32,0.375,33,67,0.493,0.515,8,13,0.615,18,50,68,25,17,2,12,38,110,brownke01
56,Kedrick Brown,SF,22,CLE,34,16,561,72,155,0.465,26,67,0.388,46,88,0.523,0.548,9,14,0.643,23,55,78,39,13,5,17,42,179,brownke01
57,Kwame Brown,PF,21,WAS,74,57,2239,288,589,0.489,1,2,0.5,287,587,0.489,0.49,228,334,0.683,178,372,550,112,66,52,140,144,805,brownkw01
58,P.J. Brown,PF,34,NOH,80,80,2753,339,712,0.476,0,1,0,339,711,0.477,0.476,158,185,0.854,237,453,690,155,78,73,101,203,836,brownpj01
59,Tierre Brown,PG,24,NOH,3,0,17,2,4,0.5,0,0,,2,4,0.5,0.5,2,4,0.5,0,1,1,2,0,0,7,1,6,brownti01
60,Rick Brunson,PG,31,TOT,40,0,412,40,105,0.381,11,23,0.478,29,82,0.354,0.433,27,31,0.871,9,28,37,82,25,3,33,44,118,brunsri01
60,Rick Brunson,PG,31,TOR,3,0,10,2,4,0.5,0,0,,2,4,0.5,0.5,0,0,,0,0,0,2,0,0,0,0,4,brunsri01
60,Rick Brunson,PG,31,CHI,37,0,402,38,101,0.376,11,23,0.478,27,78,0.346,0.431,27,31,0.871,9,28,37,80,25,3,33,44,114,brunsri01
61,Kobe Bryant*,SG,25,LAL,65,64,2447,516,1178,0.438,71,217,0.327,445,961,0.463,0.468,454,533,0.852,103,256,359,330,112,28,171,176,1557,bryanko01
62,Greg Buckner,SG,27,PHI,53,3,703,66,175,0.377,12,44,0.273,54,131,0.412,0.411,20,27,0.741,28,75,103,45,21,4,34,77,164,buckngr01
63,Rodney Buford,SF,26,SAC,22,0,141,19,56,0.339,0,2,0,19,54,0.352,0.339,3,6,0.5,6,9,15,7,6,1,4,9,41,buforro01
64,Caron Butler,SF,23,MIA,68,56,2030,240,631,0.38,10,42,0.238,230,589,0.39,0.388,133,176,0.756,92,234,326,126,75,13,91,162,623,butleca01
65,Mitchell Butler,SG,33,WAS,41,4,552,54,124,0.435,11,30,0.367,43,94,0.457,0.48,15,24,0.625,24,47,71,32,22,4,24,54,134,butlemi02
66,Rasual Butler,SF,24,MIA,45,0,675,119,250,0.476,50,108,0.463,69,142,0.486,0.576,16,21,0.762,4,57,61,23,10,13,28,72,304,butlera01
67,Žarko Čabarkapa,PF,22,PHO,49,4,570,81,197,0.411,6,32,0.188,75,165,0.455,0.426,35,53,0.66,26,73,99,40,10,13,54,75,203,cabarza01
68,Marcus Camby,C,29,DEN,72,72,2162,262,549,0.477,0,2,0,262,547,0.479,0.477,98,136,0.721,211,516,727,132,86,187,98,239,622,cambyma01
69,Elden Campbell,C,35,DET,65,27,892,138,314,0.439,0,0,,138,314,0.439,0.439,85,124,0.685,52,157,209,45,21,50,63,137,361,campbel01
70,Brian Cardinal,PF,26,GSW,76,11,1634,220,466,0.472,55,124,0.444,165,342,0.482,0.531,238,271,0.878,100,217,317,103,66,20,84,206,733,cardibr01
71,Matt Carroll,SG,23,TOT,16,0,70,7,16,0.438,1,3,0.333,6,13,0.462,0.469,4,6,0.667,1,5,6,2,1,0,6,8,19,carroma01
71,Matt Carroll,SG,23,POR,13,0,48,5,11,0.455,1,3,0.333,4,8,0.5,0.5,2,2,1,0,3,3,1,0,0,2,3,13,carroma01
71,Matt Carroll,SG,23,SAS,3,0,22,2,5,0.4,0,0,,2,5,0.4,0.4,2,4,0.5,1,2,3,1,1,0,4,5,6,carroma01
72,Anthony Carter,PG,28,SAS,5,2,87,11,37,0.297,0,3,0,11,34,0.324,0.297,0,0,,2,9,11,12,4,0,12,9,22,cartean01
73,Maurice Carter,SG,27,TOT,10,0,110,11,35,0.314,4,11,0.364,7,24,0.292,0.371,16,20,0.8,2,9,11,4,0,0,9,10,42,cartema01
73,Maurice Carter,SG,27,LAL,4,0,50,5,14,0.357,1,3,0.333,4,11,0.364,0.393,11,12,0.917,0,3,3,2,0,0,6,5,22,cartema01
73,Maurice Carter,SG,27,NOH,6,0,60,6,21,0.286,3,8,0.375,3,13,0.231,0.357,5,8,0.625,2,6,8,2,0,0,3,5,20,cartema01
74,Vince Carter,SG,27,TOR,73,73,2785,608,1457,0.417,93,243,0.383,515,1214,0.424,0.449,336,417,0.806,95,254,349,348,88,65,223,212,1645,cartevi01
75,Sam Cassell,PG,34,MIN,81,81,2838,620,1270,0.488,74,186,0.398,546,1084,0.504,0.517,289,331,0.873,44,227,271,592,102,18,220,247,1603,cassesa01
76,Kelvin Cato,PF,29,HOU,69,67,1743,161,360,0.447,0,0,,161,360,0.447,0.447,96,142,0.676,153,319,472,72,52,96,84,203,418,catoke01
77,Tyson Chandler,PF,21,CHI,35,8,782,67,158,0.424,0,1,0,67,157,0.427,0.424,79,118,0.669,82,188,270,23,17,43,38,87,213,chandty01
78,Calbert Cheaney,SF,32,GSW,79,7,2067,278,578,0.481,0,10,0,278,568,0.489,0.481,47,77,0.61,77,183,260,136,60,12,85,184,603,cheanca01
79,Doug Christie,SG,33,SAC,82,82,2780,317,688,0.461,49,142,0.345,268,546,0.491,0.496,148,172,0.86,69,260,329,347,151,41,155,186,831,chrisdo01
80,Keon Clark,PF,28,UTA,2,0,27,2,6,0.333,0,0,,2,6,0.333,0.333,0,0,,1,6,7,1,1,0,0,1,4,clarkke01
81,Speedy Claxton,PG,25,GSW,60,29,1595,224,524,0.427,4,22,0.182,220,502,0.438,0.431,182,224,0.813,38,118,156,267,97,9,102,146,634,claxtsp01
82,Mateen Cleaves,PG,26,CLE,4,2,92,7,23,0.304,0,1,0,7,22,0.318,0.304,1,2,0.5,1,6,7,19,4,2,5,13,15,cleavma01
83,Derrick Coleman,C,36,PHI,34,30,843,107,259,0.413,8,36,0.222,99,223,0.444,0.429,49,65,0.754,45,147,192,46,23,26,57,79,271,colemde01
84,Bimbo Coles,PG,35,MIA,22,1,170,12,34,0.353,0,0,,12,34,0.353,0.353,4,6,0.667,2,8,10,15,3,0,9,27,28,colesbi01
85,Jason Collier,C,26,ATL,20,16,545,79,165,0.479,1,4,0.25,78,161,0.484,0.482,67,85,0.788,36,75,111,17,11,11,31,71,226,collija02
86,Jarron Collins,C,25,UTA,81,31,1732,147,295,0.498,0,1,0,147,294,0.5,0.498,188,262,0.718,117,199,316,77,26,18,79,255,482,collija03
87,Jason Collins,C,25,NJN,78,78,2220,163,384,0.424,0,2,0,163,382,0.427,0.424,136,184,0.739,143,257,400,153,67,56,97,251,462,collija04
88,Brian Cook,C,23,LAL,35,2,442,67,141,0.475,0,5,0,67,136,0.493,0.475,21,28,0.75,31,70,101,20,16,16,17,64,155,cookbr01
89,Omar Cook,PG,22,POR,17,0,139,7,27,0.259,0,1,0,7,26,0.269,0.259,0,0,,3,3,6,24,10,0,10,14,14,cookom01
90,Chris Crawford,PF,28,ATL,56,25,1207,211,471,0.448,44,113,0.389,167,358,0.466,0.495,103,119,0.866,58,117,175,45,37,20,55,131,569,crawfch01
91,Jamal Crawford,SG,23,CHI,80,73,2811,509,1318,0.386,165,521,0.317,344,797,0.432,0.449,200,240,0.833,46,237,283,405,111,29,193,161,1383,crawfja01
92,Austin Croshere,PF,28,IND,77,0,1051,119,307,0.388,56,144,0.389,63,163,0.387,0.479,93,104,0.894,60,183,243,52,24,14,55,101,387,croshau01
93,Eddy Curry,PF,21,CHI,73,63,2154,417,840,0.496,1,1,1,416,839,0.496,0.497,235,350,0.671,143,308,451,68,24,83,177,258,1070,curryed01
94,Michael Curry,SF,35,TOR,70,15,1229,76,196,0.388,3,15,0.2,73,181,0.403,0.395,49,58,0.845,22,65,87,53,23,5,48,153,204,currymi01
95,Samuel Dalembert,C,22,PHI,82,53,2197,270,499,0.541,0,1,0,270,498,0.542,0.541,112,174,0.644,194,432,626,21,44,189,86,273,652,dalemsa01
96,Erick Dampier,C,28,GSW,74,74,2403,348,650,0.535,0,2,0,348,648,0.537,0.535,217,332,0.654,344,543,887,60,33,137,131,227,913,dampier01
97,Antonio Daniels,PG,28,SEA,71,32,1512,187,398,0.47,42,116,0.362,145,282,0.514,0.523,155,184,0.842,23,119,142,298,45,6,61,64,571,daniean01
98,Marquis Daniels,SG,23,DAL,56,15,1039,203,411,0.494,11,36,0.306,192,375,0.512,0.507,60,78,0.769,66,80,146,116,53,12,44,51,477,daniema01
99,Antonio Davis,C,35,TOT,80,79,2570,266,660,0.403,0,0,,266,660,0.403,0.403,176,230,0.765,207,464,671,137,37,65,114,206,708,davisan01
99,Antonio Davis,C,35,TOR,15,15,538,46,120,0.383,0,0,,46,120,0.383,0.383,37,49,0.755,49,94,143,14,8,8,21,45,129,davisan01
99,Antonio Davis,C,35,CHI,65,64,2032,220,540,0.407,0,0,,220,540,0.407,0.407,139,181,0.768,158,370,528,123,29,57,93,161,579,davisan01
100,Baron Davis,PG,24,NOH,67,66,2686,554,1402,0.395,187,582,0.321,367,820,0.448,0.462,237,352,0.673,66,221,287,501,158,27,215,178,1532,davisba01
101,Dale Davis,C,34,POR,76,37,1682,133,281,0.473,0,0,,133,281,0.473,0.473,65,106,0.613,158,240,398,72,43,62,40,154,331,davisda01
102,Hubert Davis,SG,33,TOT,17,0,78,1,11,0.091,0,1,0,1,10,0.1,0.091,2,2,1,2,6,8,4,2,0,3,12,4,davishu01
102,Hubert Davis,SG,33,DET,3,0,23,0,2,0,0,1,0,0,1,0,0,0,0,,0,0,0,1,0,0,1,4,0,davishu01
102,Hubert Davis,SG,33,NJN,14,0,55,1,9,0.111,0,0,,1,9,0.111,0.111,2,2,1,2,6,8,3,2,0,2,8,4,davishu01
103,Josh Davis,PF,23,ATL,4,1,23,2,5,0.4,0,2,0,2,3,0.667,0.4,1,1,1,1,4,5,0,0,0,2,3,5,davisjo02
104,Ricky Davis,SF-SG,24,TOT,79,27,2474,446,950,0.469,52,140,0.371,394,810,0.486,0.497,196,273,0.718,77,281,358,259,96,22,189,171,1140,davisri01
104,Ricky Davis,SG,24,CLE,22,22,796,134,311,0.431,17,48,0.354,117,263,0.445,0.458,51,75,0.68,18,103,121,111,25,8,68,51,336,davisri01
104,Ricky Davis,SF,24,BOS,57,5,1678,312,639,0.488,35,92,0.38,277,547,0.506,0.516,145,198,0.732,59,178,237,148,71,14,121,120,804,davisri01
105,Andrew DeClercq,C,30,ORL,71,53,1211,93,195,0.477,0,0,,93,195,0.477,0.477,44,54,0.815,131,186,317,44,47,32,54,217,230,declean01
106,Tony Delk,SG,30,DAL,33,11,509,70,184,0.38,20,66,0.303,50,118,0.424,0.435,37,44,0.841,16,43,59,28,27,7,17,46,197,delkto01
107,Derrick Dial,SG,28,ORL,9,0,86,9,28,0.321,2,9,0.222,7,19,0.368,0.357,6,8,0.75,5,8,13,2,6,0,1,6,26,dialde01
108,Boris Diaw,SG,21,ATL,76,37,1919,140,313,0.447,6,26,0.231,134,287,0.467,0.457,56,93,0.602,111,231,342,182,59,37,126,191,342,diawbo01
109,Dan Dickau,PG,25,TOT,43,0,294,37,98,0.378,10,30,0.333,27,68,0.397,0.429,11,14,0.786,7,19,26,38,17,0,26,44,95,dickada01
109,Dan Dickau,PG,25,ATL,23,0,143,21,49,0.429,3,10,0.3,18,39,0.462,0.459,4,6,0.667,4,12,16,18,9,0,13,22,49,dickada01
109,Dan Dickau,PG,25,POR,20,0,151,16,49,0.327,7,20,0.35,9,29,0.31,0.398,7,8,0.875,3,7,10,20,8,0,13,22,46,dickada01
110,Kaniel Dickens,PF,25,POR,3,0,12,3,3,1,0,0,,3,3,1,1,1,2,0.5,2,0,2,0,0,0,1,3,7,dickeka01
111,DeSagana Diop,C,22,CLE,56,3,730,57,147,0.388,0,0,,57,147,0.388,0.388,12,20,0.6,72,127,199,34,26,51,29,116,126,diopde01
112,Vlade Divac*,C,35,SAC,81,81,2317,314,668,0.47,2,13,0.154,312,655,0.476,0.472,170,260,0.654,136,327,463,432,57,77,173,222,800,divacvl01
113,Juan Dixon,SG,25,WAS,71,16,1478,247,637,0.388,59,198,0.298,188,439,0.428,0.434,111,139,0.799,30,118,148,137,82,4,104,111,664,dixonju01
114,Michael Doleac,C,26,TOT,72,0,1029,140,322,0.435,0,0,,140,322,0.435,0.435,45,52,0.865,88,177,265,44,23,36,48,142,325,doleami01
114,Michael Doleac,C,26,NYK,46,0,685,100,225,0.444,0,0,,100,225,0.444,0.444,31,36,0.861,60,129,189,30,17,30,37,84,231,doleami01
114,Michael Doleac,C,26,DEN,26,0,344,40,97,0.412,0,0,,40,97,0.412,0.412,14,16,0.875,28,48,76,14,6,6,11,58,94,doleami01
115,Keyon Dooling,PG,23,LAC,58,24,1137,137,352,0.389,8,46,0.174,129,306,0.422,0.401,78,94,0.83,17,62,79,130,45,6,65,108,360,doolike01
116,Bryce Drew,PG,29,NOH,15,0,78,4,18,0.222,1,7,0.143,3,11,0.273,0.25,3,3,1,0,6,6,13,4,0,8,1,12,drewbr01
117,Predrag Drobnjak,C,28,LAC,61,14,949,149,379,0.393,11,36,0.306,138,343,0.402,0.408,73,86,0.849,54,142,196,39,22,24,48,85,382,drobnpr01
118,Tim Duncan*,PF,27,SAS,69,68,2527,592,1181,0.501,2,12,0.167,590,1169,0.505,0.502,352,588,0.599,227,632,859,213,62,185,183,164,1538,duncati01
119,Mike Dunleavy,SF,23,GSW,75,69,2336,323,720,0.449,94,254,0.37,229,466,0.491,0.514,137,185,0.741,87,355,442,220,68,13,143,169,877,dunlemi02
120,Ronald Dupree,SF,23,CHI,47,8,893,111,282,0.394,4,9,0.444,107,273,0.392,0.401,66,105,0.629,55,112,167,55,32,18,51,134,292,duprero01
121,Ndudi Ebi,SF,19,MIN,17,0,32,6,14,0.429,0,0,,6,14,0.429,0.429,1,4,0.25,2,1,3,3,0,4,3,6,13,ebind01
122,Howard Eisley,PG,31,TOT,67,23,1457,166,451,0.368,52,163,0.319,114,288,0.396,0.426,76,89,0.854,20,109,129,273,56,5,98,137,460,eisleho01
122,Howard Eisley,PG,31,NYK,33,23,730,80,202,0.396,28,85,0.329,52,117,0.444,0.465,32,36,0.889,7,59,66,156,30,3,50,85,220,eisleho01
122,Howard Eisley,PG,31,PHO,34,0,727,86,249,0.345,24,78,0.308,62,171,0.363,0.394,44,53,0.83,13,50,63,117,26,2,48,52,240,eisleho01
