Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
46,Ryan Bowen,SF,29,HOU,66,6,9.2,0.7,1.7,0.423,0,0.1,0.5,0.7,1.6,0.419,0.437,0.2,0.3,0.667,0.3,0.8,1.2,0.3,0.3,0.1,0.1,0.9,1.7,bowenry01
47,Earl Boykins,PG,28,DEN,82,5,26.4,4.1,10,0.413,0.7,2,0.337,3.5,8,0.432,0.447,3.4,3.7,0.921,0.5,1.3,1.7,4.5,1,0.1,1.5,1.5,12.4,boykiea01
48,Michael Bradley,PF,25,TOT,18,0,6.6,0.8,1.3,0.625,0,0.1,0,0.8,1.3,0.652,0.625,0.2,0.4,0.375,0.4,1.1,1.6,0.3,0.1,0.1,0.3,0.7,1.8,bradlmi01
48,Michael Bradley,PF,25,ORL,8,0,6.9,0.4,0.9,0.429,0,0,,0.4,0.9,0.429,0.429,0,0,,0.4,1.4,1.8,0.3,0.1,0.3,0.1,0.5,0.8,bradlmi01
48,Michael Bradley,PF,25,SAC,8,0,6,1,1.5,0.667,0,0,,1,1.5,0.667,0.667,0.3,0.8,0.333,0.6,0.8,1.4,0.3,0,0,0.4,1,2.3,bradlmi01
48,Michael Bradley,PF,25,PHI,2,0,8,2,2.5,0.8,0,0.5,0,2,2,1,0.8,0.5,1,0.5,0,1.5,1.5,0.5,0,0,0.5,0,4.5,bradlmi01
49,Shawn Bradley,C,32,DAL,77,14,11.5,1.1,2.4,0.452,0,0,,1.1,2.4,0.452,0.452,0.6,0.8,0.683,0.9,1.9,2.8,0.2,0.3,0.8,0.4,2,2.7,bradlsh01
50,Torraye Braggs,PF,28,HOU,7,0,3.4,0.4,1,0.429,0,0,,0.4,1,0.429,0.429,0,0,,1,0.7,1.7,0,0,0,0.3,0.6,0.9,braggto01
51,Elton Brand,PF,25,LAC,81,81,37,7.8,15.4,0.503,0,0,0,7.8,15.4,0.504,0.503,4.5,6,0.752,3.7,5.9,9.5,2.6,0.8,2.1,2.3,3,20,brandel01
52,Jamison Brewer,PG,24,NYK,18,0,10.3,0.6,2.1,0.297,0.2,0.8,0.2,0.4,1.2,0.364,0.338,0.3,0.7,0.462,0.3,0.9,1.2,0.7,0.4,0.1,0.7,0.6,1.7,breweja01
53,Primož Brezec,C,25,CHA,72,72,31.6,5.4,10.5,0.512,0,0,,5.4,10.5,0.512,0.512,2.3,3.1,0.745,3.1,4.2,7.4,1.2,0.5,0.8,1.5,2.5,13,brezepr01
54,Damone Brown,SF,25,WAS,14,0,10.9,1.6,4.4,0.371,0.3,0.8,0.364,1.4,3.6,0.373,0.403,0.3,0.6,0.444,0.7,1.3,2,1,0.1,0.4,1.1,1.2,3.9,brownda02
55,Devin Brown,SG,26,SAS,67,0,18.5,2.6,6.1,0.423,0.7,1.8,0.372,1.9,4.3,0.444,0.478,1.5,1.9,0.792,0.6,2.1,2.6,1.4,0.6,0.2,0.8,1.2,7.4,brownde02
56,Kedrick Brown,SF,23,PHI,8,0,6.9,0.3,0.8,0.333,0,0.4,0,0.3,0.4,0.667,0.333,1,1.3,0.8,0.1,1.3,1.4,0.5,0.4,0.1,0.6,0.5,1.5,brownke01
57,Kwame Brown,PF,22,WAS,42,14,21.6,2.6,5.6,0.46,0,0,,2.6,5.6,0.46,0.46,1.8,3.1,0.574,1.7,3.2,4.9,0.9,0.6,0.4,1.6,2.7,7,brownkw01
58,P.J. Brown,PF,35,NOH,82,78,34.4,4.1,9.2,0.446,0,0,,4.1,9.2,0.446,0.446,2.6,3,0.864,3.2,5.7,9,2.2,0.9,0.6,1.2,2.8,10.8,brownpj01
59,Tierre Brown,PG,25,LAL,76,0,14,1.6,4.6,0.356,0.3,0.9,0.361,1.3,3.6,0.355,0.394,0.8,1,0.787,0.3,0.9,1.2,2,0.4,0,1,0.8,4.4,brownti01
60,Rick Brunson,PG,32,LAC,80,39,24.3,2.1,5.5,0.376,0.6,1.6,0.369,1.5,3.9,0.378,0.43,0.7,0.9,0.77,0.3,2.1,2.3,5.1,1,0.1,1.6,1.3,5.5,brunsri01
61,Kobe Bryant*,SG,26,LAL,66,66,40.7,8.7,20.1,0.433,2,5.9,0.339,6.7,14.2,0.472,0.482,8.2,10.1,0.816,1.4,4.5,5.9,6,1.3,0.8,4.1,2.6,27.6,bryanko01
62,Greg Buckner,SG,28,DEN,70,41,21.7,2.3,4.3,0.528,0.7,1.7,0.405,1.6,2.6,0.61,0.609,0.9,1.2,0.778,0.9,2,3,1.9,1.1,0.1,0.7,2.4,6.2,buckngr01
63,Rodney Buford,SF,27,NJN,64,17,20.5,2.9,7.6,0.382,0.5,1.7,0.315,2.4,6,0.402,0.417,0.6,0.7,0.822,0.5,2.4,3,1,0.6,0.1,0.5,1.6,7,buforro01
64,Antonio Burks,PG,24,MEM,24,0,9.1,1.2,2.5,0.467,0.1,0.5,0.273,1,2,0.51,0.492,0.6,0.8,0.737,0,0.5,0.5,1.2,0.5,0,0.5,1,3,burksan01
65,Caron Butler,SF,24,LAL,77,77,35.7,5.7,12.9,0.445,0.5,1.6,0.304,5.2,11.2,0.465,0.464,3.6,4.1,0.862,1.9,3.9,5.8,1.9,1.4,0.3,1.6,2.8,15.5,butleca01
66,Jackie Butler,C,19,NYK,3,0,1.7,1.3,1.3,1,0,0,,1.3,1.3,1,1,0.7,0.7,1,0,0,0,0,0.3,0,0.3,0,3.3,butleja01
67,Rasual Butler,SF,25,MIA,65,15,18.5,2.5,6.3,0.399,0.9,2.4,0.373,1.6,3.9,0.414,0.468,0.6,0.7,0.771,0.2,2.1,2.3,1,0.3,0.4,0.6,1.6,6.5,butlera01
68,Žarko Čabarkapa,PF,23,TOT,40,0,11.9,2.2,4.4,0.486,0.3,0.9,0.361,1.8,3.5,0.518,0.523,1.3,1.6,0.815,0.9,1.7,2.6,0.6,0.3,0.1,0.8,1.5,6,cabarza01
68,Žarko Čabarkapa,PF,23,PHO,3,0,3.7,1.3,2.3,0.571,0,0,,1.3,2.3,0.571,0.571,0.3,0.3,1,0.7,0.3,1,0,0,0,0,0,3,cabarza01
68,Žarko Čabarkapa,PF,23,GSW,37,0,12.5,2.2,4.6,0.482,0.4,1,0.361,1.9,3.6,0.515,0.521,1.4,1.7,0.813,0.9,1.8,2.7,0.7,0.3,0.1,0.8,1.6,6.2,cabarza01
69,Marcus Camby,C,30,DEN,66,66,30.5,4.2,9.1,0.465,0,0.1,0,4.2,9,0.468,0.465,1.9,2.6,0.723,2,8,10,2.3,0.9,3,1.6,2.7,10.3,cambyma01
70,Elden Campbell,C,36,TOT,40,1,9.8,1,3.1,0.317,0,0.1,0,1,3,0.322,0.317,1.1,1.4,0.764,0.7,1.6,2.3,0.5,0.2,0.2,0.7,1.4,3,campbel01
70,Elden Campbell,C,36,NJN,10,0,5,0,0.7,0,0,0,,0,0.7,0,0,0.2,0.4,0.5,0.3,0.8,1.1,0.3,0,0.1,0.1,1,0.2,campbel01
70,Elden Campbell,C,36,DET,30,1,11.3,1.3,3.9,0.336,0,0.1,0,1.3,3.8,0.342,0.336,1.3,1.7,0.784,0.8,1.9,2.7,0.5,0.3,0.2,0.9,1.6,3.9,campbel01
71,Brian Cardinal,PF,27,MEM,58,16,24.7,2.8,7.4,0.37,0.8,2.2,0.352,2,5.3,0.378,0.421,2.7,3.1,0.873,1.1,2.8,3.9,2,1.5,0.3,1.4,3,9,cardibr01
72,Geno Carlisle,SG,28,POR,6,0,2.7,0.3,0.5,0.667,0,0,,0.3,0.5,0.667,0.667,0.7,1,0.667,0.2,0,0.2,0.2,0,0,0.2,0.2,1.3,carlige01
73,Matt Carroll,SG,24,CHA,25,0,17.2,2.8,7.2,0.389,0.5,1.6,0.333,2.3,5.6,0.404,0.425,2.8,3.3,0.855,0.5,1.9,2.4,0.7,0.7,0.1,1,1.5,9,carroma01
74,Anthony Carter,PG,29,MIN,66,12,11.2,1.1,2.7,0.407,0,0.3,0.118,1.1,2.4,0.438,0.412,0.5,0.8,0.686,0.2,0.9,1,2.4,0.5,0.3,0.9,1.3,2.7,cartean01
75,Vince Carter,SF-SG,28,TOT,77,76,36.7,9,20,0.452,1.6,4.1,0.406,7.4,15.9,0.463,0.493,4.8,6,0.798,1.4,3.8,5.2,4.2,1.4,0.6,2.2,3.2,24.5,cartevi01
75,Vince Carter,SG,28,TOR,20,20,30.4,6.2,15.1,0.411,1,3,0.322,5.3,12.2,0.432,0.442,2.5,3.6,0.694,1.4,1.9,3.3,3.1,1.3,0.8,1.1,2.8,15.9,cartevi01
75,Vince Carter,SF,28,NJN,57,56,38.9,10,21.7,0.462,1.9,4.5,0.425,8.1,17.3,0.471,0.505,5.6,6.8,0.817,1.4,4.5,5.9,4.7,1.5,0.6,2.6,3.3,27.5,cartevi01
76,Sam Cassell,PG,35,MIN,59,38,25.8,5.4,11.6,0.464,0.5,1.7,0.262,4.9,9.9,0.5,0.484,2.3,2.6,0.865,0.4,2.2,2.7,5.1,0.6,0.2,1.8,2.7,13.5,cassesa01
77,Kelvin Cato,C,30,ORL,62,50,24.6,2.6,4.8,0.539,0,0,,2.6,4.8,0.539,0.539,1.8,2.3,0.783,1.6,5.1,6.7,0.6,0.9,1.3,1,2.7,7,catoke01
78,Lionel Chalmers,PG,24,LAC,36,0,12,1.2,3.5,0.336,0.3,1.4,0.245,0.8,2.1,0.395,0.384,0.4,0.7,0.625,0.1,0.8,0.9,1.4,0.4,0,0.7,0.8,3.1,chalmli01
79,Tyson Chandler,C,22,CHI,80,10,27.4,2.6,5.2,0.494,0,0,0,2.6,5.2,0.496,0.494,2.8,4.2,0.673,3.3,6.4,9.7,0.8,0.9,1.8,1.5,3.4,8,chandty01
80,Calbert Cheaney,SG,33,GSW,55,5,17.3,2.1,4.8,0.426,0,0.1,0,2.1,4.8,0.431,0.426,0.4,0.7,0.649,0.6,1.7,2.3,1.2,0.3,0.3,0.6,1.7,4.5,cheanca01
81,Josh Childress,SG,21,ATL,80,44,29.7,3.8,8,0.47,0.2,0.7,0.232,3.6,7.3,0.493,0.481,2.4,2.9,0.823,2.4,3.6,6,1.9,0.9,0.4,1.3,2.3,10.1,childjo01
82,Doug Christie,SG,34,TOT,52,44,29.3,2.5,6.4,0.392,0.3,1.2,0.242,2.2,5.2,0.426,0.414,1.3,1.5,0.897,0.7,2.7,3.4,3.8,1.5,0.3,2,2,6.6,chrisdo01
82,Doug Christie,SG,34,SAC,31,31,32.1,2.7,6.6,0.407,0.3,1.3,0.256,2.4,5.3,0.442,0.431,1.6,1.8,0.893,0.9,3,4,4.9,1.4,0.4,2.2,2,7.3,chrisdo01
82,Doug Christie,SG,34,ORL,21,13,25.2,2.2,6.1,0.367,0.2,1.1,0.217,2,5,0.4,0.387,1,1,0.909,0.4,2.1,2.6,2.2,1.8,0.2,1.7,2.1,5.7,chrisdo01
83,Speedy Claxton,PG,26,TOT,62,47,30.1,4.1,9.9,0.421,0.2,1,0.18,4,8.9,0.447,0.43,3,4.1,0.736,0.6,2.4,3,6,1.8,0.1,1.9,3,11.5,claxtsp01
83,Speedy Claxton,PG,26,GSW,46,44,32.6,4.7,10.9,0.431,0.2,1.1,0.192,4.5,9.8,0.459,0.441,3.5,4.6,0.761,0.7,2.6,3.3,6.2,1.9,0.1,2,3.3,13.1,claxtsp01
83,Speedy Claxton,PG,26,NOH,16,3,22.8,2.6,6.9,0.373,0.1,0.6,0.111,2.5,6.3,0.396,0.377,1.6,2.6,0.61,0.3,1.6,1.9,5.5,1.4,0.1,1.7,1.9,6.8,claxtsp01
84,Mateen Cleaves,PG,27,SEA,14,0,4.6,0.4,1,0.357,0,0.1,0,0.4,0.9,0.417,0.357,0.2,0.3,0.75,0.1,0.3,0.4,0.5,0.1,0,0.1,0.1,0.9,cleavma01
85,Derrick Coleman,C,37,DET,5,0,10,0.6,2.8,0.214,0,0.4,0,0.6,2.4,0.25,0.214,0.6,0.6,1,0.6,2.4,3,0,0,0,0.4,1.2,1.8,colemde01
86,Jason Collier,C,27,ATL,70,44,13.5,2.5,5.4,0.463,0.1,0.2,0.429,2.4,5.2,0.464,0.471,0.7,1,0.676,1.2,1.4,2.6,0.3,0.2,0.2,0.9,2.1,5.7,collija02
87,Jarron Collins,C,26,UTA,50,38,19.2,1.3,3.1,0.414,0,0,0,1.3,3.1,0.417,0.414,1.7,2.4,0.697,1.1,2.1,3.3,1.2,0.2,0.1,0.7,2.9,4.3,collija03
88,Jason Collins,C,26,NJN,80,80,31.8,2.3,5.6,0.412,0,0.1,0.333,2.3,5.6,0.413,0.415,1.7,2.6,0.656,1.9,4.2,6.1,1.3,0.9,0.9,1.1,4,6.4,collija04
89,Nick Collison,C,24,SEA,82,4,17,2.3,4.3,0.537,0,0,0,2.3,4.3,0.541,0.537,1,1.4,0.703,1.9,2.7,4.6,0.4,0.4,0.6,0.8,3.1,5.6,collini01
