Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
13,Chris Andersen,C,33,DEN,32,1,15.2,1.8,3.4,0.546,0,0,,1.8,3.4,0.546,0.546,1.6,2.6,0.61,1.5,3.1,4.6,0.2,0.6,1.4,0.5,1.6,5.3,anderch01
14,Alan Anderson,SF,29,TOR,17,12,27.1,3.2,8.4,0.387,1.4,3.6,0.393,1.8,4.8,0.383,0.472,1.7,2,0.853,0.5,1.5,2,1.5,0.3,0.2,1.5,2.1,9.6,anderal01
15,James Anderson,SG,22,SAS,51,2,11.8,1.3,3.4,0.379,0.4,1.3,0.279,0.9,2.1,0.443,0.434,0.8,1,0.75,0.3,1.2,1.5,0.8,0.2,0,0.6,0.7,3.7,anderja01
16,Ryan Anderson,PF,23,ORL,61,61,32.2,5.4,12.4,0.439,2.7,6.9,0.393,2.7,5.5,0.496,0.548,2.5,2.8,0.877,3.7,4,7.7,0.9,0.8,0.4,0.9,2.4,16.1,anderry01
17,Carmelo Anthony,SF,27,NYK,55,55,34.1,8,18.6,0.43,1.2,3.7,0.335,6.8,14.9,0.454,0.463,5.4,6.7,0.804,1.6,4.7,6.3,3.6,1.1,0.4,2.6,2.8,22.6,anthoca01
18,Joel Anthony,C,29,MIA,64,51,21.1,1.3,2.4,0.559,0,0,,1.3,2.4,0.559,0.559,0.8,1.1,0.69,1.6,2.3,3.9,0.1,0.6,1.3,0.7,2,3.4,anthojo01
19,Gilbert Arenas,PG,30,MEM,17,0,12.4,1.5,3.8,0.406,0.8,2.3,0.333,0.8,1.5,0.52,0.508,0.4,0.6,0.7,0.1,0.9,1.1,1.1,0.6,0.1,0.7,2.1,4.2,arenagi01
20,Trevor Ariza,SF,26,NOH,41,41,32.9,4.1,9.8,0.417,0.7,2.1,0.333,3.4,7.7,0.44,0.453,1.9,2.5,0.775,1,4.2,5.2,3.3,1.7,0.6,1.9,1.8,10.8,arizatr01
21,Ömer Aşık,C,25,CHI,66,2,14.7,1.2,2.4,0.506,0,0,,1.2,2.4,0.506,0.506,0.7,1.6,0.456,1.9,3.4,5.3,0.5,0.5,1,1,1.8,3.1,asikom01
22,D.J. Augustin,PG,24,CHA,48,46,29.3,3.8,10.1,0.376,1.3,3.7,0.341,2.5,6.4,0.396,0.438,2.2,2.5,0.875,0.5,1.8,2.3,6.4,0.8,0,2.3,1.4,11.1,augusdj01
23,Gustavo Ayón,PF,26,NOH,54,24,20.1,2.6,4.8,0.536,0,0,0,2.6,4.8,0.538,0.536,0.7,1.2,0.619,1.6,3.3,4.9,1.4,1,0.9,0.9,2.2,5.9,ayongu01
24,Jeff Ayres,C,24,IND,20,1,5.3,0.8,1.8,0.417,0,0,,0.8,1.8,0.417,0.417,0.2,0.4,0.571,0.6,1.1,1.7,0.2,0.2,0.1,0.1,0.8,1.7,pendeje02
25,Kelenna Azubuike,SG,28,DAL,3,0,6,1,2.7,0.375,0.3,1,0.333,0.7,1.7,0.4,0.438,0,0,,0,0,0,0,0.3,0,1.3,0.3,2.3,azubuke01
26,Luke Babbitt,SF,22,POR,40,4,13.4,1.8,4.3,0.41,1.1,2.5,0.43,0.7,1.8,0.384,0.535,0.4,0.5,0.85,0.4,2,2.4,0.4,0.3,0.1,0.7,1.2,5.1,babbilu01
27,Renaldo Balkman,SF,27,NYK,14,0,8.2,1.1,2.3,0.5,0.1,0.6,0.222,1,1.6,0.609,0.531,0.6,0.8,0.727,0.4,1.4,1.9,0.4,0.3,0.2,0.4,1,3,balkmre01
28,Leandro Barbosa,SG,29,TOT,64,0,21.6,4.2,10,0.425,1,2.7,0.382,3.2,7.3,0.441,0.476,1.6,1.9,0.815,0.5,1.5,2,1.5,0.9,0.1,1.5,2.1,11.1,barbole01
28,Leandro Barbosa,SG,29,TOR,42,0,22.5,4.7,10.8,0.436,1,2.6,0.36,3.8,8.2,0.461,0.48,1.8,2.2,0.835,0.5,1.4,1.9,1.5,0.9,0.2,1.6,2.4,12.2,barbole01
28,Leandro Barbosa,SG,29,IND,22,0,19.8,3.3,8.3,0.399,1.1,2.7,0.424,2.2,5.6,0.387,0.467,1.1,1.5,0.758,0.5,1.7,2.2,1.5,0.9,0,1.2,1.5,8.9,barbole01
29,J.J. Barea,PG,27,MIN,41,11,25.2,4.1,10.2,0.4,1.3,3.5,0.371,2.8,6.7,0.415,0.463,1.9,2.4,0.776,0.3,2.4,2.8,5.7,0.5,0,2.5,1.5,11.3,bareajo01
30,Andrea Bargnani,C,26,TOR,31,31,33.3,6.7,15.6,0.432,1.1,3.7,0.296,5.6,11.9,0.474,0.467,4.9,5.6,0.873,0.8,4.8,5.5,2,0.6,0.5,2.2,1.7,19.5,bargnan01
31,Matt Barnes,SF,31,LAL,63,16,22.9,2.8,6.1,0.452,0.7,2.2,0.333,2,4,0.518,0.512,1.5,2,0.742,1.5,3.9,5.5,2,0.6,0.8,1.2,2.4,7.8,barnema02
32,Earl Barron,C,30,GSW,2,0,4.5,1,2,0.5,0,0,,1,2,0.5,0.5,0,0,,0.5,0,0.5,0,0,0,0,2.5,2,barroea01
33,Brandon Bass,PF,26,BOS,59,39,31.7,5.1,10.7,0.479,0,0,,5.1,10.7,0.479,0.479,2.2,2.8,0.81,1.6,4.6,6.2,0.9,0.6,0.9,1.1,2.3,12.5,bassbr01
34,Tony Battie,C,35,PHI,27,11,10.9,0.7,1.9,0.373,0,0,0,0.7,1.9,0.38,0.373,0.1,0.1,1,0.3,2.2,2.5,0.6,0.1,0.2,0.1,1,1.6,battito01
35,Shane Battier,SF,33,MIA,65,10,23.1,1.7,4.5,0.387,1,2.8,0.339,0.8,1.7,0.468,0.493,0.4,0.6,0.622,0.9,1.5,2.4,1.3,1,0.5,0.6,1.6,4.8,battish01
36,Nicolas Batum,SF,23,POR,59,34,30.4,4.9,10.9,0.451,1.8,4.6,0.391,3.1,6.2,0.496,0.534,2.3,2.7,0.836,1.4,3.2,4.6,1.4,1,1,1.5,1.8,13.9,batumni01
37,Jerryd Bayless,PG,23,TOR,31,11,22.7,3.8,8.9,0.424,1.4,3.4,0.423,2.4,5.5,0.424,0.504,2.4,2.8,0.852,0.3,1.9,2.1,3.8,0.8,0.1,1.7,2.3,11.4,bayleje01
38,Michael Beasley,SF,23,MIN,47,7,23.1,4.7,10.6,0.445,0.8,2.1,0.376,3.9,8.4,0.462,0.483,1.3,2,0.642,0.8,3.6,4.4,1,0.4,0.4,1.7,1.8,11.5,beaslmi01
39,Rodrigue Beaubois,PG,23,DAL,53,12,21.7,3.5,8.4,0.422,0.7,2.5,0.288,2.8,5.9,0.479,0.465,1.1,1.3,0.841,0.4,2.5,2.8,2.9,1.1,0.5,1.3,1.8,8.9,beaubro01
40,Marco Belinelli,SG,25,NOH,66,55,29.8,4.3,10.4,0.417,1.6,4.3,0.377,2.7,6.1,0.445,0.495,1.5,2,0.783,0.3,2.3,2.6,1.5,0.7,0.1,1,1.7,11.8,belinma01
41,Raja Bell,SG,35,UTA,34,33,23.4,2.4,5.1,0.466,1,2.6,0.391,1.4,2.6,0.54,0.563,0.6,0.7,0.84,0.2,1.3,1.4,1.1,0.4,0.1,0.6,2.3,6.4,bellra01
42,Keith Benson,C,23,GSW,3,0,3,0,0.3,0,0,0,,0,0.3,0,0,0,0,,0.7,0.3,1,0,0,0,0,0,0,bensoke02
43,Mike Bibby,PG,33,NYK,39,4,14.3,0.9,3.2,0.282,0.7,2.2,0.318,0.2,1,0.205,0.391,0.2,0.2,0.75,0.1,1.4,1.5,2.1,0.5,0.1,0.5,1.2,2.6,bibbymi01
44,Andris Biedriņš,C,25,GSW,47,35,15.7,0.8,1.4,0.609,0,0,,0.8,1.4,0.609,0.609,0,0.2,0.111,1,2.8,3.7,0.3,0.5,1,0.3,2.7,1.7,biedran01
45,Chauncey Billups,SG,35,LAC,20,20,30.4,4.2,11.4,0.364,2.4,6.3,0.384,1.8,5.2,0.34,0.469,4.3,4.8,0.895,0.2,2.3,2.5,4,0.5,0.2,1.9,2,15,billuch01
46,Bismack Biyombo,C,19,CHA,63,41,23.1,2,4.4,0.464,0,0,,2,4.4,0.464,0.464,1.1,2.3,0.483,1.8,4,5.8,0.4,0.3,1.8,1.1,2.3,5.2,biyombi01
47,DeJuan Blair,PF,22,SAS,64,62,21.3,4.2,7.9,0.534,0,0,0,4.2,7.9,0.535,0.534,1.1,1.9,0.613,2.4,3.1,5.5,1.2,0.9,0.2,1.4,2.6,9.5,blairde01
48,Steve Blake,PG,31,LAL,53,5,23.3,1.9,5.1,0.377,1,3,0.335,0.9,2.1,0.436,0.476,0.4,0.5,0.778,0.2,1.4,1.6,3.3,0.7,0,1.4,1.4,5.2,blakest01
49,Andray Blatche,PF,25,WAS,26,13,24.1,3.6,9.4,0.38,0.1,0.3,0.286,3.5,9.2,0.382,0.384,1.3,1.9,0.673,1.6,4.2,5.8,1.1,0.8,0.7,1.4,2.1,8.5,blatcan01
50,Eric Bledsoe,PG,22,LAC,40,1,11.6,1.2,3.2,0.389,0.2,0.8,0.2,1.1,2.4,0.448,0.413,0.7,1.1,0.636,0.6,1.1,1.6,1.7,0.8,0.4,1.2,1.5,3.3,bledser01
51,Keith Bogans,SF,31,NJN,5,1,18.8,1.6,4.2,0.381,0.6,2.4,0.25,1,1.8,0.556,0.452,0.4,1,0.4,1,1.2,2.2,0.6,0.4,0,0.6,3,4.2,boganke01
52,Andrew Bogut,C,27,MIL,12,12,30.3,5.1,11.3,0.449,0,0.1,0,5.1,11.3,0.452,0.449,1.2,1.9,0.609,1.8,6.5,8.3,2.6,1,2,2,3,11.3,bogutan01
53,Matt Bonner,PF,31,SAS,65,2,20.4,2.4,5.4,0.44,1.6,3.8,0.42,0.8,1.5,0.49,0.59,0.2,0.3,0.762,0.4,2.8,3.3,0.9,0.2,0.3,0.2,1,6.6,bonnema01
54,Trevor Booker,PF,24,WAS,50,32,25.2,3.6,6.8,0.531,0,0,0.5,3.6,6.8,0.531,0.532,1.1,1.9,0.602,2.4,4.1,6.5,0.8,1,0.9,1.2,2.8,8.4,booketr01
55,Carlos Boozer,PF,30,CHI,66,66,29.5,6.8,12.8,0.532,0,0,0,6.8,12.7,0.533,0.532,1.4,2.1,0.693,1.7,6.8,8.5,1.9,1,0.4,1.7,2.5,15,boozeca01
56,Chris Bosh*,PF,27,MIA,57,57,35.2,6.9,14.2,0.487,0.2,0.6,0.286,6.7,13.5,0.496,0.493,4,4.9,0.821,1.6,6.3,7.9,1.8,0.9,0.8,2.1,2.2,18,boshch01
57,Earl Boykins,PG,35,HOU,8,0,13.9,1.5,4.5,0.333,0.3,1.1,0.222,1.3,3.4,0.37,0.361,1.6,1.9,0.867,0,1.4,1.4,2.1,0.1,0,0.9,0.6,4.9,boykiea01
58,Craig Brackins,PF,24,PHI,14,1,6.3,0.6,2.4,0.273,0.2,0.6,0.333,0.4,1.7,0.25,0.318,0.1,0.1,0.5,0.4,0.7,1.1,0.6,0,0.1,0.3,0.4,1.6,brackcr01
59,Avery Bradley,PG,21,BOS,64,28,21.4,3.1,6.3,0.498,0.3,0.8,0.407,2.8,5.4,0.511,0.525,1,1.2,0.795,0.5,1.3,1.8,1.4,0.7,0.2,1.2,1.7,7.6,bradlav01
60,Elton Brand,C,32,PHI,60,60,28.9,4.8,9.7,0.494,0,0,0,4.8,9.7,0.495,0.494,1.4,1.9,0.733,2.4,4.7,7.2,1.6,1,1.6,1.1,2.9,11,brandel01
61,Corey Brewer,SF,25,DEN,59,17,21.8,3.4,7.8,0.434,0.6,2.2,0.26,2.8,5.7,0.5,0.47,1.5,2.2,0.692,0.7,1.8,2.5,1.5,1.2,0.3,0.9,1.9,8.9,breweco01
62,Ronnie Brewer,SG,26,CHI,66,43,24.8,2.9,6.7,0.427,0.3,1,0.275,2.6,5.7,0.455,0.448,0.8,1.5,0.56,1.1,2.4,3.5,2.1,1.1,0.3,0.9,1,6.9,brewero02
63,Jon Brockman,PF,24,MIL,35,0,6.8,0.4,1.3,0.333,0,0,0,0.4,1.3,0.341,0.333,0.2,0.4,0.467,0.9,1.2,2.1,0.3,0.1,0,0.3,0.9,1.1,brockjo01
64,MarShon Brooks,SG,23,NJN,56,47,29.4,4.9,11.4,0.428,0.8,2.7,0.313,4.1,8.8,0.463,0.465,2,2.6,0.764,1.3,2.3,3.6,2.3,0.9,0.3,2.1,2.1,12.6,brookma01
65,Derrick Brown,SF,24,CHA,65,17,22.2,3.3,6.3,0.518,0.1,0.4,0.25,3.2,5.9,0.535,0.526,1.4,2.2,0.667,1.5,2.2,3.6,1,0.7,0.2,0.8,1.5,8.1,brownde04
66,Kwame Brown,C,29,GSW,9,3,20.8,2.3,4.4,0.525,0,0,,2.3,4.4,0.525,0.525,1.7,3.8,0.441,1.8,4.6,6.3,0.4,0.9,0,1.6,2.3,6.3,brownkw01
67,Shannon Brown,SG,26,PHO,59,19,23.7,4.3,10.1,0.42,1.2,3.2,0.362,3.1,6.9,0.446,0.477,1.4,1.7,0.808,0.6,2,2.7,1.2,0.7,0.3,1.1,1.1,11,brownsh01
68,Kobe Bryant*,SG,33,LAL,58,58,38.5,9.9,23,0.43,1.5,4.9,0.303,8.4,18.1,0.464,0.462,6.6,7.8,0.845,1.1,4.3,5.4,4.6,1.2,0.3,3.5,1.8,27.9,bryanko01
69,Chase Budinger,SF,23,HOU,58,9,22.4,3.6,8.1,0.442,1.5,3.8,0.402,2.1,4.3,0.476,0.535,0.9,1.2,0.771,0.7,3.1,3.7,1.3,0.5,0.1,0.9,1.1,9.6,budinch01
70,Alec Burks,SG,20,UTA,59,0,15.9,2.6,6.1,0.429,0.3,0.8,0.333,2.3,5.3,0.442,0.45,1.8,2.4,0.727,1,1.3,2.2,0.9,0.5,0.1,0.9,1.4,7.2,burksal01
71,Caron Butler,SF,31,LAC,63,63,29.7,4.6,11.2,0.407,1.5,4.1,0.358,3.1,7.1,0.435,0.472,1.4,1.7,0.813,0.7,3,3.7,1.2,0.8,0.1,1.2,2,12,butleca01
72,Jimmy Butler,SG,22,CHI,42,0,8.5,0.8,1.9,0.405,0,0.3,0.182,0.7,1.6,0.441,0.418,1,1.3,0.768,0.5,0.8,1.3,0.3,0.3,0.1,0.3,0.5,2.6,butleji01
73,Rasual Butler,SF,32,TOR,34,14,13.3,1.2,3.9,0.308,0.6,2.3,0.273,0.6,1.6,0.357,0.387,0.2,0.4,0.583,0.2,1.8,1.9,0.6,0.2,0.1,0.4,1.1,3.2,butlera01
74,Derrick Byars,PF,27,SAS,2,0,18.5,1.5,5.5,0.273,0,3,0,1.5,2.5,0.6,0.273,2,2,1,3,2.5,5.5,0.5,1,0,0,1,5,byarsde01
75,Andrew Bynum,C,24,LAL,60,60,35.2,7.4,13.3,0.558,0,0.1,0.2,7.4,13.2,0.56,0.558,3.9,5.6,0.692,3.2,8.6,11.8,1.4,0.5,1.9,2.5,1.7,18.7,bynuman01
76,Will Bynum,PG,29,DET,36,0,14.3,2.1,5.4,0.381,0.2,0.8,0.241,1.9,4.6,0.406,0.399,1.4,1.8,0.766,0.3,1.3,1.6,1.8,0.6,0.1,1.5,1.7,5.7,bynumwi01
77,José Calderón,PG,30,TOR,53,53,33.9,4.1,9,0.457,1.1,3,0.371,3,6,0.5,0.519,1.1,1.3,0.882,0.4,2.7,3,8.8,0.9,0.1,2,1.8,10.5,caldejo01
78,Marcus Camby,C,37,TOT,59,53,22.9,2.2,4.9,0.446,0,0.1,0.4,2.1,4.8,0.447,0.449,0.5,1.1,0.453,2.7,6.3,9,1.8,0.8,1.4,1,2.1,4.9,cambyma01
78,Marcus Camby,C,37,POR,40,40,22.4,1.7,4,0.416,0,0,,1.7,4,0.416,0.416,0.5,1,0.474,2.6,6.2,8.9,1.9,0.8,1.4,1.2,2.2,3.8,cambyma01
78,Marcus Camby,C,37,HOU,19,13,24.1,3.2,6.6,0.484,0.1,0.3,0.4,3.1,6.4,0.488,0.492,0.6,1.4,0.423,2.7,6.5,9.3,1.7,0.9,1.5,0.5,2,7.1,cambyma01
79,Brian Cardinal,SF,34,DAL,44,0,6.3,0.3,1.3,0.255,0.2,1.1,0.204,0.1,0.1,0.667,0.345,0.1,0.1,0.833,0.1,0.7,0.8,0.4,0.2,0,0.2,0.9,1,cardibr01
80,DeMarre Carroll,SF-PF,25,TOT,24,9,14.5,1.8,4.4,0.41,0.3,0.8,0.368,1.5,3.6,0.419,0.443,0.6,0.7,0.875,1.2,1,2.2,0.8,0.5,0,0.5,1.5,4.5,carrode01
80,DeMarre Carroll,PF,25,DEN,4,0,5.3,1.5,1.5,1,0,0,,1.5,1.5,1,1,0,0,,0,0.8,0.8,0.8,0,0,0.5,0.3,3,carrode01
80,DeMarre Carroll,SF,25,UTA,20,9,16.4,1.9,5,0.374,0.4,1,0.368,1.5,4,0.375,0.409,0.7,0.8,0.875,1.4,1.1,2.5,0.8,0.6,0.1,0.5,1.8,4.8,carrode01
81,Matt Carroll,SG,31,CHA,53,2,11.2,1,3,0.331,0.2,0.8,0.186,0.8,2.2,0.386,0.357,0.6,0.7,0.789,0.2,0.9,1.1,0.7,0.3,0.1,0.5,1,2.7,carroma01
82,Anthony Carter,PG,36,TOR,24,0,8.7,0.7,2.2,0.321,0.2,0.7,0.294,0.5,1.5,0.333,0.368,0.3,0.4,0.8,0.2,1.2,1.4,1.4,0.3,0.2,0.7,0.8,2,cartean01
83,Vince Carter,SG,35,DAL,61,40,25.3,3.7,8.9,0.411,1.2,3.4,0.361,2.4,5.5,0.442,0.48,1.6,1.9,0.826,0.5,2.8,3.4,2.3,0.9,0.4,1.4,2.2,10.1,cartevi01
84,Omri Casspi,SF,23,CLE,65,35,20.6,2.6,6.3,0.403,0.8,2.6,0.315,1.7,3.8,0.463,0.467,1.1,1.7,0.685,1,2.5,3.5,1,0.6,0.3,1,1.8,7.1,casspom01
85,Mario Chalmers,PG,25,MIA,64,64,28.5,3.5,7.8,0.448,1.6,4.1,0.388,1.9,3.7,0.513,0.549,1.3,1.6,0.792,0.3,2.4,2.7,3.5,1.5,0.2,2.2,2.6,9.8,chalmma01
86,Tyson Chandler,C,29,NYK,62,62,33.2,3.9,5.7,0.679,0,0,0,3.9,5.7,0.683,0.679,3.5,5.1,0.689,3.4,6.5,9.9,0.9,0.9,1.4,1.6,3,11.3,chandty01
87,Wilson Chandler,SF,24,DEN,8,6,26.9,3.9,9.9,0.392,0.4,1.5,0.25,3.5,8.4,0.418,0.411,1.3,1.5,0.833,0.8,4.4,5.1,2.1,0.8,0.8,2.3,2.3,9.4,chandwi01
88,Josh Childress,SF,28,PHO,34,0,14.4,1.4,2.9,0.485,0.1,0.7,0.167,1.3,2.2,0.587,0.505,0,0.1,0,0.9,1.9,2.8,1,0.4,0.2,0.3,1.1,2.9,childjo01
89,Earl Clark,PF,24,ORL,45,1,12.4,1.1,3.1,0.367,0,0,,1.1,3.1,0.367,0.367,0.5,0.6,0.724,0.8,2,2.8,0.4,0.3,0.7,0.6,1.6,2.7,clarkea01
90,Norris Cole,PG,23,MIA,65,2,19.4,2.7,6.9,0.393,0.3,1.2,0.276,2.4,5.8,0.417,0.417,1,1.3,0.776,0.3,1.1,1.4,2,0.7,0,1.6,1.9,6.8,coleno01
91,Jason Collins,C,33,ATL,30,10,10.3,0.5,1.3,0.4,0,0,,0.5,1.3,0.4,0.4,0.2,0.5,0.467,0.4,1.2,1.6,0.3,0.1,0.1,0.3,1.1,1.3,collija04
92,Darren Collison,PG,24,IND,60,56,31.3,3.8,8.7,0.44,0.6,1.6,0.362,3.3,7.2,0.457,0.472,2.1,2.6,0.83,0.5,2.6,3.1,4.8,0.8,0.2,1.9,1.7,10.4,collida01
93,Nick Collison,PF,31,OKC,63,0,20.7,1.9,3.2,0.597,0,0,0,1.9,3.2,0.6,0.597,0.7,1,0.71,1.9,2.5,4.3,1.3,0.5,0.4,1,2.4,4.5,collini01
94,Mike Conley,PG,24,MEM,62,61,35.1,4.8,11,0.433,1,2.6,0.377,3.8,8.5,0.45,0.477,2.2,2.5,0.861,0.4,2.2,2.5,6.5,2.2,0.2,2,2.1,12.7,conlemi01
95,Brian Cook,PF,31,TOT,32,0,8.6,1,3.1,0.316,0.3,1.6,0.2,0.7,1.5,0.438,0.367,0.3,0.3,0.9,0.3,1.7,2,0.3,0.2,0.2,0.3,1.5,2.5,cookbr01
95,Brian Cook,PF,31,LAC,16,0,7.6,0.7,3.1,0.224,0.3,1.7,0.185,0.4,1.4,0.273,0.276,0.3,0.3,1,0.3,1.2,1.4,0.1,0.1,0.3,0.3,1.6,1.9,cookbr01
95,Brian Cook,PF,31,WAS,16,0,9.7,1.3,3.1,0.408,0.3,1.4,0.217,0.9,1.6,0.577,0.459,0.3,0.4,0.833,0.4,2.1,2.5,0.5,0.3,0.1,0.4,1.4,3.1,cookbr01
96,Daequan Cook,SG,24,OKC,57,22,17.4,1.9,5.2,0.368,1.4,4,0.346,0.5,1.2,0.441,0.502,0.2,0.4,0.636,0.2,1.9,2.1,0.3,0.4,0.2,0.3,1.2,5.5,cookda02
97,DeMarcus Cousins,C,21,SAC,64,62,30.5,7,15.6,0.448,0,0.2,0.143,7,15.4,0.453,0.449,4.1,5.8,0.702,4.1,6.8,11,1.6,1.5,1.2,2.7,4,18.1,couside01
98,Jamal Crawford,PG,31,POR,60,6,26.9,4.7,12.3,0.384,1.3,4.3,0.308,3.4,8,0.426,0.438,3.2,3.4,0.927,0.3,1.7,2,3.2,0.9,0.2,1.9,1.2,14,crawfja01
99,Jordan Crawford,SG,23,WAS,64,32,27.4,5.5,13.6,0.4,1.2,4.3,0.289,4.2,9.4,0.451,0.446,2.5,3.2,0.793,0.7,1.9,2.6,3,0.9,0.1,2.2,1.7,14.7,crawfjo02
100,Dante Cunningham,PF,24,MEM,64,5,17.6,2.3,4.4,0.516,0,0,0,2.3,4.3,0.52,0.516,0.7,1.1,0.652,1.4,2.4,3.8,0.6,0.7,0.5,0.5,1.5,5.2,cunnida01
101,Eddy Curry,C,29,MIA,14,1,5.9,0.9,1.9,0.462,0,0,,0.9,1.9,0.462,0.462,0.4,0.6,0.75,0.3,0.6,0.9,0.1,0,0.1,0.7,1.2,2.1,curryed01
102,Stephen Curry,PG,23,GSW,26,23,28.2,5.6,11.4,0.49,2.1,4.7,0.455,3.5,6.7,0.514,0.583,1.5,1.8,0.809,0.6,2.8,3.4,5.3,1.5,0.3,2.5,2.4,14.7,curryst01
103,Samuel Dalembert,C,30,HOU,65,45,22.2,3.1,6.1,0.506,0,0,0,3.1,6.1,0.508,0.506,1.4,1.7,0.796,2.4,4.6,7,0.5,0.6,1.7,1.3,2.5,7.5,dalemsa01
104,Erick Dampier,C,36,ATL,15,0,5.5,0.1,0.5,0.125,0,0,,0.1,0.5,0.125,0.125,0,0,,0.7,1,1.7,0.3,0.1,0.3,0.2,0.6,0.1,dampier01
105,Marquis Daniels,SG,31,BOS,38,0,12.7,1.4,3.8,0.364,0,0.3,0,1.4,3.5,0.391,0.364,0.4,0.6,0.739,0.4,1.3,1.7,1.2,0.6,0.2,0.7,0.9,3.2,daniema01
106,Baron Davis,PG,32,NYK,29,14,20.5,2.3,6.3,0.37,0.9,2.9,0.306,1.4,3.4,0.424,0.44,0.6,0.8,0.667,0.4,1.5,1.9,4.7,1.2,0.1,2.6,2.1,6.1,davisba01
107,Ed Davis,PF,22,TOR,66,9,23.2,2.6,5.1,0.513,0,0,0,2.6,5.1,0.515,0.513,1.1,1.6,0.67,2,4.6,6.6,0.9,0.6,1,1,2.4,6.3,davised01
108,Glen Davis,PF,26,ORL,61,13,23.4,3.7,8.8,0.421,0,0.2,0.143,3.7,8.5,0.429,0.423,1.9,2.7,0.683,1.8,3.7,5.4,0.8,0.7,0.3,1.2,1.7,9.3,davisgl01
109,Josh Davis,PF,31,MEM,15,0,8.7,0.7,1.8,0.37,0.3,0.9,0.308,0.4,0.9,0.429,0.444,0.3,0.5,0.5,1.1,0.7,1.8,0.4,0.5,0.1,0.2,1.3,1.9,davisjo02
110,Eric Dawson,C,27,SAS,4,0,9.8,1.8,3,0.583,0,0,,1.8,3,0.583,0.583,0.3,0.5,0.5,1.3,1.3,2.5,0,0.3,0.5,0.8,1.5,3.8,dawsoer01
111,Austin Daye,SF,23,DET,41,4,14.7,1.8,5.5,0.322,0.3,1.5,0.21,1.5,4,0.364,0.35,0.9,1,0.814,0.3,1.9,2.2,0.8,0.5,0.5,1,1.5,4.7,dayeau01
112,Carlos Delfino,SF,29,MIL,54,53,28.5,3.4,8.4,0.402,1.6,4.4,0.36,1.8,4,0.449,0.497,0.7,0.9,0.792,0.4,3.5,3.9,2.3,1.5,0.2,1.2,1.8,9,delfica01
