Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
42,Raja Bell,SG,32,TOT,67,66,34.6,4.5,10.2,0.437,1.7,4,0.421,2.8,6.2,0.448,0.52,1.3,1.5,0.853,0.6,3,3.6,2.1,0.7,0.1,1.3,2.5,11.9,bellra01
42,Raja Bell,SG,32,PHO,22,22,32.4,3.5,8,0.429,2,4.3,0.468,1.5,3.8,0.386,0.554,0.7,1,0.762,0.4,2.5,2.9,1.3,0.6,0.1,0.8,2.6,9.6,bellra01
42,Raja Bell,SG,32,CHA,45,44,35.6,5,11.3,0.44,1.6,3.9,0.395,3.4,7.3,0.464,0.509,1.6,1.8,0.877,0.7,3.2,4,2.5,0.8,0.1,1.5,2.4,13,bellra01
43,Mike Bibby,PG,30,ATL,79,79,34.7,5.5,12.7,0.435,2.1,5.4,0.39,3.4,7.3,0.468,0.518,1.7,2.2,0.789,0.5,3,3.5,5,1.2,0.1,1.6,1.8,14.9,bibbymi01
44,Andris Biedriņš,C,22,GSW,62,58,30,5,8.6,0.578,0,0,0,5,8.6,0.579,0.578,1.9,3.5,0.551,3.6,7.6,11.2,2,1,1.5,1.8,3.8,11.9,biedran01
45,Chauncey Billups,PG,32,TOT,79,79,35.3,5.2,12.4,0.418,2.1,5,0.408,3.1,7.4,0.425,0.501,5.3,5.8,0.913,0.4,2.6,3,6.4,1.2,0.2,2.2,2,17.7,billuch01
45,Chauncey Billups,PG,32,DET,2,2,35,3.5,10.5,0.333,1,3.5,0.286,2.5,7,0.357,0.381,4.5,5,0.9,0.5,4.5,5,7.5,1.5,0.5,2,1.5,12.5,billuch01
45,Chauncey Billups,PG,32,DEN,77,77,35.3,5.2,12.5,0.42,2.1,5.1,0.41,3.2,7.4,0.427,0.504,5.3,5.8,0.913,0.4,2.6,3,6.4,1.2,0.2,2.2,2.1,17.9,billuch01
46,Steve Blake,PG,28,POR,69,69,31.7,4,9.4,0.428,2,4.8,0.427,2,4.6,0.429,0.536,0.9,1.1,0.84,0.4,2.1,2.5,5,1,0.1,1.6,1.8,11,blakest01
47,Andray Blatche,C,22,WAS,71,36,24,4.2,8.9,0.471,0.1,0.3,0.238,4.1,8.6,0.479,0.475,1.6,2.3,0.704,1.8,3.5,5.3,1.7,0.7,1,1.6,3,10,blatcan01
48,Mark Blount,C,33,MIA,20,0,10.4,1.5,3.9,0.385,0.6,1.4,0.407,1,2.6,0.373,0.455,0.4,0.7,0.615,0.5,1.6,2.1,0.2,0.1,0.4,0.7,0.9,4,blounma01
49,Keith Bogans,SG,28,TOT,65,15,19.6,1.8,5,0.367,1.1,3.4,0.339,0.7,1.6,0.425,0.481,0.8,0.9,0.912,0.5,2.6,3.1,1,0.7,0.1,0.6,1.6,5.6,boganke01
49,Keith Bogans,SG,28,ORL,36,15,21.9,1.8,4.9,0.36,1.2,3.5,0.333,0.6,1.4,0.429,0.48,0.6,0.7,0.875,0.4,2.7,3.1,0.9,0.6,0.1,0.5,1.7,5.3,boganke01
49,Keith Bogans,SG,28,MIL,29,0,16.7,1.9,5.1,0.376,1.1,3.2,0.348,0.8,2,0.421,0.483,1.1,1.1,0.939,0.6,2.6,3.1,1.1,0.7,0.1,0.8,1.5,6,boganke01
50,Andrew Bogut,C,24,MIL,36,33,31.2,5.1,8.8,0.577,0,0,,5.1,8.8,0.577,0.577,1.6,2.7,0.571,3.3,7,10.3,2,0.6,1,2.4,3.6,11.7,bogutan01
51,Matt Bonner,PF,28,SAS,81,67,23.8,3.3,6.6,0.496,1.5,3.3,0.44,1.8,3.3,0.552,0.606,0.2,0.3,0.739,1.2,3.6,4.8,1,0.6,0.3,0.5,2.3,8.2,bonnema01
52,Josh Boone,C,24,NJN,62,7,16,1.8,3.5,0.528,0,0,,1.8,3.5,0.528,0.528,0.5,1.4,0.376,1.7,2.5,4.2,0.5,0.4,0.8,0.5,1.7,4.2,boonejo01
53,Calvin Booth,C,32,TOT,8,0,7,0.6,1.3,0.5,0,0,,0.6,1.3,0.5,0.5,0.8,1,0.75,0.6,0.8,1.4,0,0.1,0.3,0.1,1.3,2,boothca01
53,Calvin Booth,C,32,MIN,1,0,1,0,0,,0,0,,0,0,,,0,0,,1,0,1,0,0,0,0,0,0,boothca01
53,Calvin Booth,C,32,SAC,7,0,7.9,0.7,1.4,0.5,0,0,,0.7,1.4,0.5,0.5,0.9,1.1,0.75,0.6,0.9,1.4,0,0.1,0.3,0.1,1.4,2.3,boothca01
54,Carlos Boozer,PF,27,UTA,37,37,32.4,6.8,13.8,0.49,0,0,,6.8,13.8,0.49,0.49,2.6,3.8,0.698,3,7.4,10.4,2.1,1.1,0.2,2.1,3.6,16.2,boozeca01
55,Chris Bosh*,C,24,TOR,77,77,38,8,16.4,0.487,0.2,0.6,0.245,7.8,15.8,0.497,0.492,6.5,8,0.817,2.8,7.2,10,2.5,0.9,1,2.3,2.5,22.7,boshch01
56,Bruce Bowen,SF,37,SAS,80,10,18.8,1,2.3,0.422,0.5,1.2,0.429,0.5,1.1,0.416,0.535,0.2,0.3,0.538,0.2,1.6,1.8,0.5,0.5,0.2,0.3,1.5,2.7,bowenbr01
57,Ryan Bowen,SF,33,NOH,21,3,10.4,1,1.8,0.579,0,0,,1,1.8,0.579,0.579,0.1,0.2,0.6,0.5,0.7,1.1,0.4,0.7,0.2,0.2,1.8,2.2,bowenry01
58,Elton Brand,PF,29,PHI,29,23,31.7,5.6,12.6,0.447,0,0,,5.6,12.6,0.447,0.447,2.5,3.7,0.676,2.7,6.1,8.8,1.3,0.6,1.6,2.3,2.7,13.8,brandel01
59,Corey Brewer,SF,22,MIN,15,8,20.5,2.5,6,0.411,0.3,0.8,0.417,2.1,5.2,0.41,0.439,0.9,1.3,0.737,1.2,2.1,3.3,1.7,1,0.2,0.9,2.5,6.2,breweco01
60,Ronnie Brewer,SF,23,UTA,81,80,32.2,5.2,10.2,0.508,0.3,1,0.259,4.9,9.2,0.537,0.522,3,4.3,0.702,1.2,2.5,3.7,2.2,1.7,0.4,1.4,1.6,13.7,brewero02
61,Aaron Brooks,PG,24,HOU,80,35,25,4,9.8,0.404,1.4,3.9,0.366,2.5,5.9,0.428,0.476,1.9,2.2,0.866,0.4,1.6,2,3,0.6,0.1,1.6,1.9,11.2,brookaa01
62,Andre Brown,PF,27,CHA,4,0,10.3,0.3,1.8,0.143,0,0,,0.3,1.8,0.143,0.143,0.5,0.5,1,1.8,1.3,3,0.3,0.3,0,1.3,2.3,1,brownan01
63,Bobby Brown,SG-PG,24,TOT,68,2,13.7,2.1,5.3,0.392,0.7,1.9,0.346,1.4,3.4,0.417,0.454,0.5,0.6,0.791,0.2,0.6,0.8,1.7,0.3,0,0.9,1.4,5.3,brownbo02
63,Bobby Brown,SG,24,SAC,47,1,14.4,2,5.3,0.381,0.7,2,0.33,1.3,3.3,0.412,0.443,0.6,0.7,0.765,0.2,0.6,0.8,1.9,0.3,0,1,1.6,5.2,brownbo02
63,Bobby Brown,PG,24,MIN,21,1,12.2,2.2,5.4,0.416,0.7,1.7,0.389,1.6,3.7,0.429,0.478,0.4,0.4,0.889,0.3,0.5,0.8,1.4,0.3,0.1,0.8,1,5.5,brownbo02
64,Dee Brown,PG,24,TOT,19,11,13.7,0.9,2.6,0.367,0.4,1.3,0.292,0.6,1.3,0.44,0.439,0.2,0.3,0.6,0.4,1.2,1.5,1.9,0.5,0,0.9,1.5,2.4,brownde03
64,Dee Brown,PG,24,WAS,17,11,13.7,1,2.6,0.386,0.4,1.2,0.3,0.6,1.4,0.458,0.455,0.1,0.2,0.333,0.4,1.2,1.6,1.9,0.6,0,0.8,1.3,2.4,brownde03
64,Dee Brown,PG,24,PHO,2,0,14,0.5,2.5,0.2,0.5,2,0.25,0,0.5,0,0.3,1,1,1,0,0.5,0.5,1.5,0,0,1.5,3,2.5,brownde03
65,Devin Brown,SG,30,NOH,63,5,13.8,1.8,5,0.355,0.4,1.5,0.289,1.3,3.4,0.384,0.399,1.2,1.6,0.78,0.5,1.4,1.9,0.9,0.5,0.1,0.9,1.3,5.2,brownde02
66,Kwame Brown,C,26,DET,58,30,17.2,1.6,2.9,0.533,0,0,,1.6,2.9,0.533,0.533,1.1,2.1,0.516,1.6,3.4,5,0.6,0.4,0.4,0.9,2.4,4.2,brownkw01
67,Shannon Brown,SG,23,TOT,48,0,9.9,1.6,3.4,0.473,0.3,0.8,0.378,1.3,2.7,0.5,0.515,0.7,0.8,0.821,0.2,0.7,0.9,0.8,0.5,0.1,0.8,0.9,4.2,brownsh01
67,Shannon Brown,SG,23,CHA,30,0,11.4,1.9,4.1,0.455,0.3,0.9,0.286,1.6,3.2,0.505,0.488,0.8,1,0.8,0.3,0.5,0.8,0.9,0.6,0.2,1,1.1,4.8,brownsh01
67,Shannon Brown,SG,23,LAL,18,0,7.6,1.2,2.3,0.524,0.3,0.5,0.667,0.9,1.8,0.485,0.595,0.4,0.5,0.889,0.2,0.9,1.1,0.6,0.2,0.1,0.5,0.5,3.2,brownsh01
68,Kobe Bryant*,SG,30,LAL,82,82,36.1,9.8,20.9,0.467,1.4,4.1,0.351,8.3,16.8,0.496,0.502,5.9,6.9,0.856,1.1,4.1,5.2,4.9,1.5,0.5,2.6,2.3,26.8,bryanko01
69,Greg Buckner,SF,32,MEM,63,0,13.9,1,2.5,0.384,0.2,0.8,0.255,0.8,1.7,0.444,0.425,0.3,0.4,0.8,0.5,1.6,2.1,0.9,0.5,0.1,0.6,1.7,2.5,buckngr01
70,Caron Butler,SG,28,WAS,67,67,38.6,7.3,16.2,0.453,1,3.1,0.31,6.4,13.1,0.487,0.482,5.1,6,0.858,1.8,4.4,6.2,4.3,1.6,0.3,3.1,2.5,20.8,butleca01
71,Rasual Butler,SF,29,NOH,82,74,31.9,4.2,9.8,0.433,1.7,4.4,0.39,2.5,5.4,0.468,0.521,1,1.3,0.782,0.6,2.7,3.3,0.9,0.6,0.7,0.7,1.9,11.2,butlera01
72,Andrew Bynum,C,21,LAL,50,50,28.9,5.6,10,0.56,0,0,,5.6,10,0.56,0.56,3,4.3,0.707,2.7,5.2,8,1.4,0.4,1.8,1.7,3.1,14.3,bynuman01
73,Will Bynum,PG,26,DET,57,1,14.1,2.7,6,0.456,0.1,0.3,0.158,2.7,5.7,0.474,0.461,1.7,2.1,0.798,0.3,1,1.3,2.8,0.6,0,1.3,1.5,7.2,bynumwi01
74,José Calderón,PG,27,TOR,68,68,34.3,4.7,9.5,0.497,1.2,3,0.406,3.5,6.5,0.538,0.561,2.2,2.3,0.981,0.2,2.6,2.9,8.9,1.1,0.1,2.1,1.7,12.8,caldejo01
75,Marcus Camby,C,34,LAC,62,55,31,4.1,8,0.512,0,0.1,0.25,4.1,7.9,0.514,0.513,2.1,2.9,0.725,2.6,8.5,11.1,2,0.8,2.1,1.5,2.1,10.3,cambyma01
76,Brian Cardinal,PF,31,MIN,64,4,14.2,1,2.6,0.385,0.5,1.4,0.326,0.5,1.2,0.455,0.473,0.5,0.5,0.857,0.6,1.6,2.2,1.2,0.6,0.2,0.8,2.1,3,cardibr01
77,Rodney Carney,SG,24,MIN,67,6,17.9,2.6,6.3,0.416,1.2,3.4,0.35,1.4,2.9,0.492,0.509,0.7,1,0.758,0.5,1.3,1.9,0.4,0.7,0.4,0.6,1.4,7.2,carnero01
78,Matt Carroll,SG,28,TOT,55,10,11.2,1.2,3.1,0.38,0.2,1,0.245,0.9,2.1,0.441,0.418,0.4,0.5,0.84,0.1,1.1,1.3,0.5,0.4,0.1,0.6,1.2,3,carroma01
78,Matt Carroll,SG,28,CHA,34,10,14,1.6,4.1,0.406,0.4,1.3,0.267,1.3,2.7,0.473,0.449,0.4,0.6,0.789,0.1,1.5,1.6,0.7,0.5,0.1,0.8,1.6,4.1,carroma01
78,Matt Carroll,SG,28,DAL,21,0,6.7,0.4,1.6,0.273,0,0.4,0.125,0.4,1.2,0.32,0.288,0.3,0.3,1,0.1,0.6,0.7,0.1,0.1,0,0.3,0.7,1.2,carroma01
79,Anthony Carter,PG,33,DEN,78,5,22.9,2.1,4.9,0.433,0.3,1.1,0.239,1.9,3.8,0.49,0.46,0.7,1,0.731,0.5,2.1,2.6,4.7,1.2,0.2,2,1.8,5.3,cartean01
80,Vince Carter,SG,32,NJN,80,80,36.8,7.4,16.8,0.437,1.9,4.9,0.385,5.5,11.9,0.459,0.493,4.2,5.1,0.817,0.9,4.2,5.1,4.7,1,0.5,2.1,2.9,20.8,cartevi01
81,Mario Chalmers,PG,22,MIA,82,82,32,3.4,8.1,0.42,1.4,3.8,0.367,2,4.3,0.467,0.506,1.8,2.4,0.767,0.5,2.3,2.8,4.9,2,0.1,2,2.9,10,chalmma01
82,Tyson Chandler,C,26,NOH,45,45,32.1,3.6,6.3,0.565,0,0,,3.6,6.3,0.565,0.565,1.7,3,0.579,3.6,5.1,8.7,0.5,0.3,1.2,1.6,3.2,8.8,chandty01
83,Wilson Chandler,SF,21,NYK,82,70,33.4,5.5,12.9,0.432,1.3,3.8,0.328,4.3,9,0.476,0.481,2.1,2.6,0.795,1.1,4.3,5.4,2.1,0.9,0.9,1.7,3,14.4,chandwi01
84,Speedy Claxton,PG,30,ATL,2,0,7.5,1,3.5,0.286,0,0,,1,3.5,0.286,0.286,0.5,1,0.5,0,0,0,1.5,0,0,0,0.5,2.5,claxtsp01
85,Jarron Collins,C,30,UTA,26,3,7.7,0.6,1.3,0.457,0,0,,0.6,1.3,0.457,0.457,0.3,0.4,0.727,0.8,0.7,1.4,0.3,0.1,0,0.3,1.3,1.5,collija03
86,Jason Collins,C,30,MIN,31,22,13.6,0.7,2.3,0.314,0,0,,0.7,2.3,0.314,0.314,0.4,0.9,0.464,0.9,1.4,2.3,0.4,0.3,0.4,0.4,2.4,1.8,collija04
87,Mardy Collins,PG-SG,24,TOT,48,14,18.5,2.2,5.1,0.425,0.3,0.6,0.419,1.9,4.5,0.426,0.451,0.6,1,0.609,0.6,1.6,2.2,2.3,0.6,0.2,1.2,1.7,5.2,collima01
87,Mardy Collins,SG,24,NYK,9,0,8.3,0.9,2.6,0.348,0,0.3,0,0.9,2.2,0.4,0.348,0.4,1,0.444,0.2,0.7,0.9,1.1,0.2,0,0.6,0.8,2.2,collima01
87,Mardy Collins,PG,24,LAC,39,14,20.9,2.5,5.7,0.433,0.3,0.7,0.464,2.2,5,0.429,0.462,0.6,0.9,0.649,0.7,1.8,2.5,2.6,0.7,0.3,1.4,1.9,5.9,collima01
88,Nick Collison,C,28,OKC,71,40,25.8,3.4,6,0.568,0,0,0,3.4,6,0.57,0.568,1.4,1.9,0.721,2.5,4.3,6.9,0.9,0.7,0.7,1,3.4,8.2,collini01
89,Mike Conley,PG,21,MEM,82,61,30.6,3.9,8.9,0.442,1.1,2.6,0.406,2.9,6.3,0.458,0.503,2,2.4,0.817,0.3,3.1,3.4,4.3,1.1,0.1,1.7,1.8,10.9,conlemi01
90,Brian Cook,PF,28,TOT,30,0,5.7,0.9,2.5,0.368,0.4,1,0.433,0.5,1.5,0.326,0.454,0.2,0.2,0.833,0.2,0.8,1.1,0.2,0.1,0.1,0.4,0.9,2.5,cookbr01
90,Brian Cook,PF,28,ORL,21,0,7,1.1,2.9,0.383,0.5,1.2,0.44,0.6,1.7,0.343,0.475,0.2,0.3,0.833,0.3,1,1.3,0.2,0.1,0,0.5,1.1,3,cookbr01
90,Brian Cook,PF,28,HOU,9,0,2.8,0.6,1.8,0.313,0.2,0.6,0.4,0.3,1.2,0.273,0.375,0,0,,0.1,0.4,0.6,0.1,0,0.3,0.2,0.3,1.3,cookbr01
91,Daequan Cook,SF,21,MIA,75,4,24.4,3.2,8.6,0.375,2,5.3,0.387,1.2,3.3,0.356,0.494,0.7,0.7,0.875,0.3,2.3,2.5,0.9,0.5,0.1,0.6,1.7,9.1,cookda02
92,Jamal Crawford,PG-SG,28,TOT,65,65,38.1,6.4,15.7,0.41,2.2,6.1,0.36,4.3,9.7,0.441,0.479,4.6,5.3,0.872,0.4,2.6,3,4.4,0.9,0.2,2.3,1.4,19.7,crawfja01
