Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Player-additional
17,Carlos Arroyo,PG-SG,26,TOT,77,0,1194,168,378,0.444,7,20,0.35,161,358,0.45,0.454,106,137,0.774,33,97,130,232,38,4,83,119,449,arroyca01
17,Carlos Arroyo,PG,26,DET,50,0,600,57,157,0.363,2,6,0.333,55,151,0.364,0.369,42,58,0.724,24,46,70,155,19,3,45,77,158,arroyca01
17,Carlos Arroyo,SG,26,ORL,27,0,594,111,221,0.502,5,14,0.357,106,207,0.512,0.514,64,79,0.81,9,51,60,77,19,1,38,42,291,arroyca01
18,Chucky Atkins,PG-SG,31,TOT,71,41,1713,226,573,0.394,97,274,0.354,129,299,0.431,0.479,129,163,0.791,23,97,120,198,43,2,87,152,678,atkinch01
18,Chucky Atkins,SG,31,WAS,28,2,552,66,174,0.379,33,92,0.359,33,82,0.402,0.474,22,31,0.71,12,33,45,69,14,0,30,58,187,atkinch01
18,Chucky Atkins,PG,31,MEM,43,39,1161,160,399,0.401,64,182,0.352,96,217,0.442,0.481,107,132,0.811,11,64,75,129,29,2,57,94,491,atkinch01
19,Stacey Augmon,SF,37,ORL,36,3,385,25,73,0.342,0,0,,25,73,0.342,0.342,21,30,0.7,18,35,53,23,12,6,11,40,71,augmost01
20,Vin Baker,C,34,LAC,8,1,85,7,15,0.467,0,0,,7,15,0.467,0.467,13,18,0.722,2,17,19,4,4,4,9,13,27,bakervi01
21,Marcus Banks,PG,24,TOT,58,29,1497,219,468,0.468,22,63,0.349,197,405,0.486,0.491,118,147,0.803,23,112,135,220,54,11,119,162,578,banksma01
21,Marcus Banks,PG,24,BOS,18,1,269,33,80,0.413,6,19,0.316,27,61,0.443,0.45,27,30,0.9,4,15,19,32,7,0,23,38,99,banksma01
21,Marcus Banks,PG,24,MIN,40,28,1228,186,388,0.479,16,44,0.364,170,344,0.494,0.5,91,117,0.778,19,97,116,188,47,11,96,124,479,banksma01
22,Leandro Barbosa,SG,23,PHO,57,11,1592,273,567,0.481,87,196,0.444,186,371,0.501,0.558,111,147,0.755,31,119,150,158,48,6,89,145,744,barbole01
23,Matt Barnes,PF-SF,25,TOT,56,5,631,70,140,0.5,3,15,0.2,67,125,0.536,0.511,32,47,0.681,48,73,121,28,20,7,30,100,175,barnema02
23,Matt Barnes,SF,25,NYK,6,5,93,11,30,0.367,1,4,0.25,10,26,0.385,0.383,3,4,0.75,7,17,24,6,4,0,6,8,26,barnema02
23,Matt Barnes,PF,25,PHI,50,0,538,59,110,0.536,2,11,0.182,57,99,0.576,0.545,29,43,0.674,41,56,97,22,16,7,24,92,149,barnema02
24,Andre Barrett,PG,23,TOT,19,0,282,38,104,0.365,2,14,0.143,36,90,0.4,0.375,9,12,0.75,9,16,25,52,10,0,15,13,87,barrean01
24,Andre Barrett,PG,23,PHO,2,0,21,3,7,0.429,0,1,0,3,6,0.5,0.429,3,3,1,1,2,3,2,0,0,1,1,9,barrean01
24,Andre Barrett,PG,23,TOR,17,0,261,35,97,0.361,2,13,0.154,33,84,0.393,0.371,6,9,0.667,8,14,22,50,10,0,14,12,78,barrean01
25,Earl Barron,C,24,MIA,8,0,45,5,16,0.313,0,0,,5,16,0.313,0.313,3,4,0.75,2,8,10,0,0,0,5,10,13,barroea01
26,Brent Barry,SG,34,SAS,74,5,1259,156,345,0.452,80,202,0.396,76,143,0.531,0.568,39,59,0.661,29,130,159,123,39,27,52,99,431,barrybr01
27,Jon Barry,SG,36,HOU,20,0,342,25,65,0.385,12,32,0.375,13,33,0.394,0.477,24,29,0.828,1,30,31,26,13,1,22,25,86,barryjo01
28,Eddie Basden,SF,22,CHI,19,0,141,15,37,0.405,1,7,0.143,14,30,0.467,0.419,8,10,0.8,7,21,28,8,9,2,9,17,39,basdeed01
29,Brandon Bass,PF,20,NOK,29,1,268,28,70,0.4,0,0,,28,70,0.4,0.4,12,19,0.632,18,50,68,3,3,7,11,18,68,bassbr01
30,Esteban Batista,PF,22,ATL,57,3,495,34,80,0.425,0,1,0,34,79,0.43,0.425,33,53,0.623,61,83,144,7,15,11,38,111,101,batises01
31,Tony Battie,C,29,ORL,82,82,2215,280,552,0.507,0,6,0,280,546,0.513,0.507,89,134,0.664,145,312,457,49,46,69,88,250,649,battito01
32,Shane Battier,SF,27,MEM,81,81,2839,303,621,0.488,65,165,0.394,238,456,0.522,0.54,147,208,0.707,164,265,429,136,92,114,90,223,818,battish01
33,Lonny Baxter,C-PF,27,TOT,41,0,400,45,104,0.433,0,0,,45,104,0.433,0.433,28,35,0.8,45,72,117,4,11,8,20,56,118,baxtelo01
33,Lonny Baxter,C,27,HOU,23,0,281,33,72,0.458,0,0,,33,72,0.458,0.458,16,19,0.842,38,46,84,2,9,7,13,48,82,baxtelo01
33,Lonny Baxter,PF,27,CHA,18,0,119,12,32,0.375,0,0,,12,32,0.375,0.375,12,16,0.75,7,26,33,2,2,1,7,8,36,baxtelo01
34,Charlie Bell,SG,26,MIL,59,6,1283,180,410,0.439,71,168,0.423,109,242,0.45,0.526,63,89,0.708,21,99,120,130,59,5,41,126,494,bellch01
35,Raja Bell,SG,29,PHO,79,79,2959,425,930,0.457,197,446,0.442,228,484,0.471,0.563,115,146,0.788,44,209,253,207,76,22,89,248,1162,bellra01
36,Jonathan Bender,SF,25,IND,2,0,21,4,5,0.8,0,0,,4,5,0.8,0.8,2,2,1,0,4,4,2,0,1,0,2,10,bendejo01
37,Mike Bibby,PG,27,SAC,82,82,3167,597,1382,0.432,192,497,0.386,405,885,0.458,0.501,342,403,0.849,29,211,240,444,82,10,199,169,1728,bibbymi01
38,Andris Biedriņš,C,19,GSW,68,2,1000,118,185,0.638,0,0,,118,185,0.638,0.638,22,72,0.306,124,159,283,24,23,47,34,190,258,biedran01
39,Chauncey Billups,PG,29,DET,81,81,2925,423,1012,0.418,184,425,0.433,239,587,0.407,0.509,465,520,0.894,41,211,252,699,71,8,170,160,1495,billuch01
40,Steve Blake,PG,25,POR,68,57,1781,206,470,0.438,76,184,0.413,130,286,0.455,0.519,72,91,0.791,26,120,146,306,42,5,83,107,560,blakest01
41,Andray Blatche,PF,19,WAS,29,0,175,26,67,0.388,3,13,0.231,23,54,0.426,0.41,10,12,0.833,12,26,38,10,5,7,12,36,65,blatcan01
42,Mark Blount,C,30,TOT,81,55,2240,373,734,0.508,0,0,,373,734,0.508,0.508,168,222,0.757,96,269,365,99,40,76,194,254,914,blounma01
42,Mark Blount,C,30,BOS,39,25,1083,194,380,0.511,0,0,,194,380,0.511,0.511,97,127,0.764,36,126,162,66,15,36,120,107,485,blounma01
42,Mark Blount,C,30,MIN,42,30,1157,179,354,0.506,0,0,,179,354,0.506,0.506,71,95,0.747,60,143,203,33,25,40,74,147,429,blounma01
43,Keith Bogans,SG-SF,25,TOT,72,31,1912,215,544,0.395,65,200,0.325,150,344,0.436,0.455,127,186,0.683,55,200,255,128,71,9,90,167,622,boganke01
43,Keith Bogans,SG,25,CHA,39,9,848,114,288,0.396,33,98,0.337,81,190,0.426,0.453,80,105,0.762,29,77,106,45,39,3,41,78,341,boganke01
43,Keith Bogans,SF,25,HOU,33,22,1064,101,256,0.395,32,102,0.314,69,154,0.448,0.457,47,81,0.58,26,123,149,83,32,6,49,89,281,boganke01
44,Andrew Bogut,PF,21,MIL,82,77,2348,323,606,0.533,0,3,0,323,603,0.536,0.533,122,194,0.629,189,384,573,192,49,68,125,259,768,bogutan01
45,Matt Bonner,PF,25,TOR,78,6,1710,209,467,0.448,102,243,0.42,107,224,0.478,0.557,63,76,0.829,86,198,284,56,49,31,32,216,583,bonnema01
46,Calvin Booth,C,29,WAS,33,2,250,20,47,0.426,1,2,0.5,19,45,0.422,0.436,5,9,0.556,19,33,52,12,9,9,8,44,46,boothca01
47,Carlos Boozer,PF,24,UTA,33,19,1025,219,399,0.549,0,0,,219,399,0.549,0.549,99,137,0.723,73,212,285,88,30,8,69,105,537,boozeca01
48,Chris Bosh*,C,21,TOR,70,70,2751,549,1087,0.505,0,13,0,549,1074,0.511,0.505,474,581,0.816,204,443,647,181,50,79,157,209,1572,boshch01
49,Bruce Bowen,SF,34,SAS,82,82,2755,232,536,0.433,104,245,0.424,128,291,0.44,0.53,51,84,0.607,35,285,320,126,79,30,67,191,619,bowenbr01
50,Ryan Bowen,SF,30,HOU,68,19,652,37,124,0.298,3,22,0.136,34,102,0.333,0.31,11,14,0.786,31,57,88,24,21,6,13,85,88,bowenry01
51,Earl Boykins,PG,29,DEN,60,0,1542,271,661,0.41,62,179,0.346,209,482,0.434,0.457,152,174,0.874,21,60,81,230,48,4,83,73,756,boykiea01
52,Michael Bradley,PF,26,PHI,46,1,367,32,79,0.405,1,5,0.2,31,74,0.419,0.411,2,3,0.667,40,67,107,17,5,7,19,39,67,bradlmi01
53,Elton Brand,PF,26,LAC,79,79,3099,756,1435,0.527,1,3,0.333,755,1432,0.527,0.527,440,568,0.775,236,554,790,208,81,201,173,227,1953,brandel01
54,Primož Brezec,C,26,CHA,79,79,2165,409,791,0.517,0,2,0,409,789,0.518,0.517,164,224,0.732,181,259,440,45,19,32,85,227,982,brezepr01
55,Devin Brown,SG,27,UTA,81,14,1711,207,527,0.393,39,118,0.331,168,409,0.411,0.43,158,212,0.745,73,134,207,104,44,14,99,153,611,brownde02
56,Kwame Brown,C,23,LAL,72,49,1978,204,388,0.526,0,1,0,204,387,0.527,0.526,128,235,0.545,182,291,473,72,27,46,100,196,536,brownkw01
57,P.J. Brown,C,36,NOK,75,73,2380,269,583,0.461,0,0,,269,583,0.461,0.461,139,168,0.827,182,365,547,90,46,50,90,216,677,brownpj01
58,Rick Brunson,PG,33,TOT,27,0,246,21,54,0.389,5,13,0.385,16,41,0.39,0.435,7,12,0.583,1,21,22,35,8,1,22,22,54,brunsri01
58,Rick Brunson,PG,33,SEA,4,0,31,5,8,0.625,0,1,0,5,7,0.714,0.625,0,0,,0,2,2,2,0,0,3,1,10,brunsri01
58,Rick Brunson,PG,33,HOU,23,0,215,16,46,0.348,5,12,0.417,11,34,0.324,0.402,7,12,0.583,1,19,20,33,8,1,19,21,44,brunsri01
59,Kobe Bryant*,SG,27,LAL,80,80,3277,978,2173,0.45,180,518,0.347,798,1655,0.482,0.491,696,819,0.85,71,354,425,360,147,30,250,233,2832,bryanko01
60,Greg Buckner,SG,29,DEN,73,27,1758,181,417,0.434,86,243,0.354,95,174,0.546,0.537,43,55,0.782,31,178,209,127,87,20,52,180,491,buckngr01
61,Pat Burke,C,32,PHO,42,0,346,63,127,0.496,2,7,0.286,61,120,0.508,0.504,13,21,0.619,21,52,73,16,6,13,33,62,141,burkepa01
62,Antonio Burks,PG,25,MEM,57,1,570,51,144,0.354,1,6,0.167,50,138,0.362,0.358,10,23,0.435,4,33,37,76,20,0,36,45,113,burksan01
63,Kevin Burleson,PG,26,CHA,39,1,340,22,88,0.25,10,54,0.185,12,34,0.353,0.307,16,17,0.941,4,22,26,48,26,2,25,63,70,burleke01
64,Caron Butler,SF,25,WAS,75,54,2708,494,1086,0.455,41,120,0.342,453,966,0.469,0.474,289,332,0.87,114,352,466,186,127,18,175,238,1318,butleca01
65,Jackie Butler,C,20,NYK,55,0,740,117,215,0.544,0,0,,117,215,0.544,0.544,58,77,0.753,67,116,183,25,17,31,62,127,292,butleja01
66,Rasual Butler,SF,26,NOK,79,20,1875,257,633,0.406,92,242,0.38,165,391,0.422,0.479,79,114,0.693,51,181,232,40,33,45,65,142,685,butlera01
67,Andrew Bynum,C,18,LAL,46,0,338,33,82,0.402,0,0,,33,82,0.402,0.402,8,27,0.296,34,46,80,9,4,22,17,56,74,bynuman01
68,Will Bynum,PG,23,GSW,15,0,162,21,52,0.404,2,9,0.222,19,43,0.442,0.423,10,16,0.625,3,9,12,19,7,0,14,10,54,bynumwi01
69,Žarko Čabarkapa,PF,24,GSW,61,0,505,67,174,0.385,5,20,0.25,62,154,0.403,0.399,60,84,0.714,37,74,111,20,13,7,35,87,199,cabarza01
70,José Calderón,SG,24,TOR,64,11,1487,132,312,0.423,7,43,0.163,125,269,0.465,0.434,78,92,0.848,30,111,141,288,42,4,101,93,349,caldejo01
71,Marcus Camby,C,31,DEN,56,54,1857,302,649,0.465,1,11,0.091,301,638,0.472,0.466,111,156,0.712,132,536,668,115,79,184,92,158,716,cambyma01
72,Brian Cardinal,PF,28,MEM,36,0,402,46,111,0.414,13,29,0.448,33,82,0.402,0.473,19,27,0.704,11,44,55,33,23,0,27,65,124,cardibr01
73,Matt Carroll,SG,25,CHA,78,6,1275,192,476,0.403,72,185,0.389,120,291,0.412,0.479,138,168,0.821,34,123,157,35,47,11,48,120,594,carroma01
74,Anthony Carter,PG,30,MIN,45,8,589,53,137,0.387,4,15,0.267,49,122,0.402,0.401,40,55,0.727,9,53,62,101,24,9,40,71,150,cartean01
75,Vince Carter,SG,29,NJN,79,79,2906,653,1518,0.43,125,367,0.341,528,1151,0.459,0.471,480,601,0.799,135,327,462,338,94,53,213,235,1911,cartevi01
76,Sam Cassell,PG,36,LAC,78,75,2653,493,1112,0.443,70,190,0.368,423,922,0.459,0.475,289,335,0.863,40,247,287,491,74,11,175,225,1345,cassesa01
77,Kelvin Cato,C,31,TOT,27,0,333,36,84,0.429,0,0,,36,84,0.429,0.429,26,35,0.743,20,50,70,4,6,12,18,52,98,catoke01
77,Kelvin Cato,C,31,ORL,23,0,299,31,72,0.431,0,0,,31,72,0.431,0.431,26,35,0.743,19,44,63,2,6,10,16,48,88,catoke01
77,Kelvin Cato,C,31,DET,4,0,34,5,12,0.417,0,0,,5,12,0.417,0.417,0,0,,1,6,7,2,0,2,2,4,10,catoke01
78,Tyson Chandler,C,23,CHI,79,50,2121,160,283,0.565,0,1,0,160,282,0.567,0.565,97,193,0.503,265,449,714,81,41,104,123,298,417,chandty01
79,Calbert Cheaney,SF,34,GSW,42,0,448,42,108,0.389,0,8,0,42,100,0.42,0.389,8,8,1,20,41,61,19,13,2,17,38,92,cheanca01
80,Josh Childress,SF,22,ATL,74,10,2249,278,504,0.552,32,65,0.492,246,439,0.56,0.583,154,201,0.766,134,253,387,131,86,39,101,184,742,childjo01
81,Doug Christie,SG,35,DAL,7,7,185,9,26,0.346,0,1,0,9,25,0.36,0.346,8,12,0.667,2,11,13,14,9,1,6,10,26,chrisdo01
82,Speedy Claxton,PG,27,NOK,71,3,2019,304,736,0.413,17,63,0.27,287,673,0.426,0.425,246,320,0.769,39,154,193,339,108,6,154,177,871,claxtsp01
83,Mateen Cleaves,PG,28,SEA,27,0,230,25,71,0.352,4,16,0.25,21,55,0.382,0.38,19,24,0.792,2,12,14,42,3,2,14,30,73,cleavma01
84,Jarron Collins,C,27,UTA,79,41,1730,129,280,0.461,0,0,,129,280,0.461,0.461,157,219,0.717,134,199,333,97,36,27,61,252,415,collija03
85,Jason Collins,C,27,NJN,71,70,1895,104,262,0.397,3,12,0.25,101,250,0.404,0.403,44,86,0.512,93,249,342,70,46,40,61,251,255,collija04
86,Nick Collison,PF,25,SEA,66,27,1448,207,394,0.525,0,3,0,207,391,0.529,0.525,79,113,0.699,143,225,368,74,21,35,77,213,493,collini01
87,Brian Cook,PF,25,LAL,81,46,1535,261,511,0.511,36,84,0.429,225,427,0.527,0.546,84,101,0.832,88,186,274,74,37,32,61,205,642,cookbr01
88,Jamal Crawford,SG,25,NYK,79,27,2555,366,879,0.416,101,293,0.345,265,586,0.452,0.474,295,357,0.826,36,212,248,301,87,15,175,150,1128,crawfja01
89,Austin Croshere,PF,30,IND,50,26,1148,132,285,0.463,54,140,0.386,78,145,0.538,0.558,90,102,0.882,62,203,265,62,22,7,48,105,408,croshau01
90,Eddy Curry,C,23,NYK,72,69,1865,336,597,0.563,0,0,,336,597,0.563,0.563,307,486,0.632,145,287,432,19,28,56,179,239,979,curryed01
91,Samuel Dalembert,C,24,PHI,66,52,1761,196,369,0.531,0,1,0,196,368,0.533,0.531,93,132,0.705,159,382,541,25,34,160,107,244,485,dalemsa01
92,Erick Dampier,C,30,DAL,82,36,1934,171,347,0.493,0,0,,171,347,0.493,0.493,127,215,0.591,273,367,640,51,27,106,115,263,469,dampier01
93,Antonio Daniels,SG,30,WAS,80,17,2283,230,550,0.418,23,101,0.228,207,449,0.461,0.439,284,336,0.845,19,153,172,284,52,8,89,96,767,daniean01
94,Marquis Daniels,SG,25,DAL,62,29,1766,246,512,0.48,4,19,0.211,242,493,0.491,0.484,138,183,0.754,81,143,224,172,67,13,100,143,634,daniema01
95,Antonio Davis,PF-C,37,TOT,44,39,940,82,190,0.432,0,1,0,82,189,0.434,0.432,52,81,0.642,90,118,208,21,23,10,51,125,216,davisan01
95,Antonio Davis,PF,37,NYK,36,31,749,68,159,0.428,0,1,0,68,158,0.43,0.428,45,61,0.738,75,97,172,14,20,9,43,99,181,davisan01
95,Antonio Davis,C,37,TOR,8,8,191,14,31,0.452,0,0,,14,31,0.452,0.452,7,20,0.35,15,21,36,7,3,1,8,26,35,davisan01
96,Baron Davis,PG,26,GSW,54,48,1971,335,861,0.389,102,324,0.315,233,537,0.434,0.448,195,289,0.675,45,191,236,480,89,14,159,165,967,davisba01
97,Dale Davis,C,36,DET,28,2,178,9,24,0.375,0,1,0,9,23,0.391,0.375,8,15,0.533,21,32,53,6,0,9,4,23,26,davisda01
98,Josh Davis,PF,25,TOT,6,0,17,2,7,0.286,0,2,0,2,5,0.4,0.286,2,3,0.667,3,1,4,1,2,0,1,3,6,davisjo02
98,Josh Davis,PF,25,MIL,4,0,12,1,4,0.25,0,1,0,1,3,0.333,0.25,0,0,,2,1,3,1,1,0,1,2,2,davisjo02
98,Josh Davis,PF,25,HOU,1,0,0,0,0,,0,0,,0,0,,,0,0,,0,0,0,0,0,0,0,1,0,davisjo02
98,Josh Davis,PF,25,PHO,1,0,5,1,3,0.333,0,1,0,1,2,0.5,0.333,2,3,0.667,1,0,1,0,1,0,0,0,4,davisjo02
99,Ricky Davis,SG-SF,26,TOT,78,78,3207,584,1304,0.448,73,242,0.302,511,1062,0.481,0.476,275,345,0.797,65,286,351,394,91,17,213,190,1516,davisri01
99,Ricky Davis,SG,26,BOS,42,42,1747,329,709,0.464,40,125,0.32,289,584,0.495,0.492,129,164,0.787,40,147,187,221,49,9,115,91,827,davisri01
99,Ricky Davis,SF,26,MIN,36,36,1460,255,595,0.429,33,117,0.282,222,478,0.464,0.456,146,181,0.807,25,139,164,173,42,8,98,99,689,davisri01
100,Carlos Delfino,SG,23,DET,68,1,726,91,226,0.403,20,60,0.333,71,166,0.428,0.447,45,67,0.672,28,85,113,44,21,15,36,86,247,delfica01
101,Tony Delk,PG-SG,32,TOT,24,0,385,71,161,0.441,20,47,0.426,51,114,0.447,0.503,20,27,0.741,14,39,53,33,13,1,19,28,182,delkto01
101,Tony Delk,SG,32,ATL,1,0,7,0,1,0,0,0,,0,1,0,0,2,2,1,1,1,2,0,0,0,0,0,2,delkto01
101,Tony Delk,PG,32,DET,23,0,378,71,160,0.444,20,47,0.426,51,113,0.451,0.506,18,25,0.72,13,38,51,33,13,1,19,28,180,delkto01
102,Luol Deng,SF,20,CHI,78,56,2604,442,954,0.463,21,78,0.269,421,876,0.481,0.474,207,276,0.75,127,389,516,147,72,50,105,128,1112,denglu01
103,Boris Diaw,PF,23,PHO,81,70,2874,449,853,0.526,8,30,0.267,441,823,0.536,0.531,174,238,0.731,159,399,558,503,58,85,189,260,1080,diawbo01
104,Dan Dickau,PG,27,BOS,19,0,234,17,46,0.37,10,20,0.5,7,26,0.269,0.478,18,18,1,5,11,16,40,11,1,18,40,62,dickada01
105,Travis Diener,PG,23,ORL,23,0,246,29,69,0.42,25,57,0.439,4,12,0.333,0.601,5,6,0.833,4,17,21,16,7,0,10,22,88,dienetr01
106,Ike Diogu,PF,22,GSW,69,14,1031,175,334,0.524,0,0,,175,334,0.524,0.524,136,168,0.81,95,134,229,29,15,30,78,164,486,dioguik01
107,DeSagana Diop,C,24,DAL,81,45,1510,75,154,0.487,1,2,0.5,74,152,0.487,0.49,39,72,0.542,145,229,374,23,44,146,36,253,190,diopde01
108,Juan Dixon,SG,27,POR,76,42,1920,357,821,0.435,65,170,0.382,292,651,0.449,0.474,156,194,0.804,30,147,177,149,58,6,113,157,935,dixonju01
109,Michael Doleac,C,28,MIA,31,3,371,37,88,0.42,0,0,,37,88,0.42,0.42,24,30,0.8,23,62,85,8,10,7,14,45,98,doleami01
110,Keyon Dooling,PG,25,ORL,50,7,1137,178,405,0.44,13,43,0.302,165,362,0.456,0.456,101,121,0.835,11,67,78,109,49,4,82,116,470,doolike01
111,Chris Duhon,PG,23,CHI,74,38,2155,215,538,0.4,100,278,0.36,115,260,0.442,0.493,117,143,0.818,28,192,220,373,70,3,117,152,647,duhonch01
112,Tim Duncan*,PF,29,SAS,80,80,2784,574,1185,0.484,2,5,0.4,572,1180,0.485,0.485,335,533,0.629,231,650,881,253,70,162,198,219,1485,duncati01
113,Mike Dunleavy,SF,25,GSW,81,68,2578,331,816,0.406,74,260,0.285,257,556,0.462,0.451,196,252,0.778,78,321,399,237,60,32,120,199,932,dunlemi02
114,Ronald Dupree,SF,25,MIN,36,0,265,33,63,0.524,0,1,0,33,62,0.532,0.524,14,41,0.341,21,28,49,14,12,0,14,44,80,duprero01
115,John Edwards,C,24,ATL,40,4,296,31,64,0.484,0,0,,31,64,0.484,0.484,8,11,0.727,18,30,48,5,3,15,12,76,70,edwarjo01
116,Howard Eisley,PG,33,TOT,32,0,394,34,103,0.33,13,42,0.31,21,61,0.344,0.393,20,24,0.833,3,30,33,69,11,2,21,34,101,eisleho01
116,Howard Eisley,PG,33,LAC,13,0,112,4,17,0.235,1,4,0.25,3,13,0.231,0.265,0,0,,1,13,14,25,3,0,3,11,9,eisleho01
116,Howard Eisley,PG,33,DEN,19,0,282,30,86,0.349,12,38,0.316,18,48,0.375,0.419,20,24,0.833,2,17,19,44,8,2,18,23,92,eisleho01
117,Monta Ellis,SG,20,GSW,49,3,886,132,318,0.415,28,82,0.341,104,236,0.441,0.459,42,59,0.712,22,83,105,78,32,11,58,69,334,ellismo01
118,Francisco Elson,C,29,DEN,72,54,1579,151,284,0.532,1,5,0.2,150,279,0.538,0.533,49,74,0.662,99,240,339,47,54,45,65,211,352,elsonfr01
119,Melvin Ely,PF,27,CHA,57,22,1348,216,425,0.508,0,2,0,216,423,0.511,0.508,128,192,0.667,94,183,277,76,29,44,100,160,560,elyme01
120,Maurice Evans,SG,27,DET,80,1,1139,154,341,0.452,43,116,0.371,111,225,0.493,0.515,52,65,0.8,76,87,163,60,41,15,39,122,403,evansma01
121,Reggie Evans,PF,25,TOT,67,25,1393,131,268,0.489,0,1,0,131,267,0.491,0.489,115,217,0.53,171,331,502,38,40,10,85,166,377,evansre01
121,Reggie Evans,PF,25,SEA,41,23,788,88,173,0.509,0,1,0,88,172,0.512,0.509,66,120,0.55,114,162,276,23,24,5,41,95,242,evansre01
121,Reggie Evans,PF,25,DEN,26,2,605,43,95,0.453,0,0,,43,95,0.453,0.453,49,97,0.505,57,169,226,15,16,5,44,71,135,evansre01
122,Daniel Ewing,SG,22,LAC,66,5,971,97,255,0.38,22,78,0.282,75,177,0.424,0.424,36,46,0.783,23,62,85,84,37,6,57,86,252,ewingda01
123,Noel Felix,SF,24,SEA,12,0,82,6,25,0.24,1,3,0.333,5,22,0.227,0.26,5,8,0.625,3,10,13,2,2,3,8,13,18,felixno01
124,Raymond Felton,PG,21,CHA,80,54,2406,345,883,0.391,97,271,0.358,248,612,0.405,0.446,161,222,0.725,77,188,265,446,102,8,182,181,948,feltora01
125,Michael Finley,SG,32,SAS,77,18,2038,286,695,0.412,110,279,0.394,176,416,0.423,0.491,98,115,0.852,31,216,247,116,37,7,62,97,780,finlemi01
126,Derek Fisher,PG,31,GSW,82,36,2589,364,887,0.41,117,295,0.397,247,592,0.417,0.476,244,293,0.833,36,175,211,352,125,8,156,237,1089,fishede01
