Team,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Opp FG,Opp FGA,Opp FG%,Opp 3P,Opp 3PA,Opp 3P%,Opp 2P,Opp 2PA,Opp 2P%,Opp FT,Opp FTA,Opp FT%,Opp ORB,Opp DRB,Opp TRB,Opp AST,Opp STL,Opp BLK,Opp TOV,Opp PF,Opp PTS,Age,W%,PW%,MOV,SOS,SRS,ORtg,DRtg,NRtg,Pace,FTr,3PAr,TS%,eFG%,TOV%,ORB%,FT/FGA,Opp eFG%,Opp TOV%,DRB%,Opp FT/FGA,W
Denver Nuggets 2018,1.027777777777778,1.005807200929152,1.0217391304347825,1.0952380952380953,1.0655172413793104,1.0248618784530388,1.0034364261168385,0.9754816112084064,1.0294117647058825,1.0301204819277108,1.0276497695852536,1.0,1.1340206185567012,0.9911242603550297,1.0229885057471264,1.0818965517241381,0.9870129870129869,1.0208333333333335,1.048951048951049,0.9396984924623116,1.0348071495766697,1.0429292929292928,1.0069686411149827,1.034782608695652,1.0380952380952382,0.993103448275862,1.0441988950276244,1.0446735395189002,1.0140105078809107,1.0294117647058825,0.9036144578313252,0.9400921658986174,0.9621903520208605,1.0103092783505156,0.9437869822485208,0.9563218390804598,1.0646551724137931,1.0389610389610389,1.0,0.965034965034965,1.0402010050251256,1.0206961429915333,0.943609022556391,0.5609756097560976,1.0975609756097562,1.48,0.09,1.57,1.0359116022099448,1.022099447513812,1.5,0.9948612538540597,1.0238095238095237,1.059347181008902,1.0251798561151078,1.0287907869481767,1.0307692307692309,1.1524663677130045,1.0259067357512954,1.034548944337812,0.9692307692307692,0.9974259974259974,0.8963730569948186,-1.0
Detroit Pistons 2018,0.9873737373737373,1.0092915214866436,0.9782608695652174,1.0285714285714287,0.996551724137931,1.0303867403314917,0.9725085910652921,1.0157618213660244,0.9568627450980391,0.8855421686746987,0.9124423963133641,0.9713168187744459,1.041237113402062,0.9940828402366865,1.0045977011494254,0.9827586206896552,1.0,0.8125,0.9440559440559441,0.9246231155778895,0.9764816556914393,0.9873737373737373,0.9895470383275262,0.9978260869565218,1.0571428571428572,1.0620689655172415,0.9917127071823204,0.9621993127147765,0.9527145359019265,1.0098039215686274,0.8795180722891566,0.8709677419354839,1.0117340286831813,0.9484536082474226,1.0207100591715976,1.006896551724138,1.0862068965517242,0.948051948051948,1.0208333333333335,1.034965034965035,0.9246231155778895,0.9774223894637818,0.9736842105263157,0.47560975609756095,1.0,-0.15,-0.11,-0.26,0.9871086556169429,0.9880294659300184,-0.1,0.9886947584789312,0.9007936507936508,0.9881305637982196,0.9766187050359713,0.982725527831094,0.9461538461538462,1.0179372197309415,0.8756476683937824,1.0057581573896353,1.0538461538461539,1.0102960102960103,0.8911917098445595,-1.0
Golden State Warriors 2018,1.0808080808080807,0.9883855981416957,1.0934782608695652,1.0761904761904764,0.996551724137931,1.0801104972375692,1.0824742268041236,0.9842381786339756,1.0980392156862746,1.0,0.935483870967742,1.0625814863102998,0.8659793814432991,1.0384615384615385,1.0,1.2629310344827587,1.0389610389610389,1.5625,1.083916083916084,0.984924623115578,1.0677328316086547,1.0151515151515151,1.0452961672473868,0.9717391304347825,0.9904761904761905,1.006896551724138,0.9861878453038674,1.0240549828178693,1.064798598949212,0.9607843137254901,1.006024096385542,1.0138248847926268,0.9882659713168188,1.1237113402061858,0.9349112426035504,0.9770114942528736,1.017241379310345,1.1298701298701297,0.7708333333333334,1.0,0.9296482412060302,1.011288805268109,1.0827067669172932,0.7073170731707317,1.3658536585365855,5.98,-0.19,5.79,1.0460405156537753,0.990791896869245,6.0,1.0236382322713258,0.9484126984126984,1.0059347181008902,1.0845323741007193,1.092130518234165,1.0846153846153845,0.9417040358744394,1.0103626943005182,0.9673704414587332,0.9692307692307692,0.9819819819819819,0.9637305699481865,16.0
Houston Rockets 2018,0.9772727272727273,0.9779326364692219,1.0,1.4571428571428573,1.4586206896551723,1.0,0.8041237113402061,0.733800350262697,1.0941176470588236,1.180722891566265,1.1566820276497698,1.0182529335071708,0.9278350515463918,1.0207100591715976,1.0,0.9267241379310345,1.103896103896104,1.0,0.965034965034965,0.9798994974874372,1.057384760112888,1.0,0.9941927990708479,1.0043478260869565,0.9619047619047618,0.993103448275862,0.9696132596685083,1.013745704467354,0.9929947460595446,1.0176470588235293,0.8795180722891566,0.903225806451613,0.9726205997392438,0.8969072164948454,0.9881656804733728,0.9655172413793104,0.9655172413793103,0.961038961038961,0.9166666666666667,1.0209790209790208,1.0251256281407035,0.9774223894637818,1.1203007518796992,0.7926829268292683,1.4878048780487805,8.48,-0.27,8.21,1.056169429097606,0.9769797421731123,8.6,1.0030832476875642,1.1825396825396826,1.489614243323442,1.0611510791366905,1.0575815738963532,0.9769230769230769,0.9551569506726457,1.2072538860103628,1.0,1.0307692307692309,1.0283140283140284,0.8860103626943006,11.0
Indiana Pacers 2018,1.0303030303030303,1.0034843205574915,1.026086956521739,0.8571428571428571,0.8448275862068966,1.0193370165745856,1.092783505154639,1.084063047285464,1.0058823529411764,0.8975903614457831,0.8847926267281105,1.015645371577575,0.9896907216494846,0.9674556213017753,0.9724137931034482,0.9568965517241379,1.142857142857143,0.8541666666666666,0.9300699300699301,0.9447236180904524,0.993414863593603,0.9949494949494949,0.9849012775842044,1.0108695652173914,1.0095238095238095,1.0482758620689654,0.9640883977900552,0.9896907216494845,0.9527145359019265,1.0392156862745099,0.891566265060241,0.8986175115207373,0.9869621903520208,1.0515463917525774,0.9704142011834319,0.9885057471264368,1.0,0.9090909090909091,1.0833333333333335,1.083916083916084,0.9296482412060302,0.980244590780809,0.9849624060150375,0.5853658536585366,1.0975609756097562,1.38,-0.2,1.18,1.0082872928176796,0.9953959484346224,1.4,0.986639260020555,0.8809523809523809,0.8427299703264094,1.0017985611510791,1.0076775431861804,0.9461538461538462,1.0179372197309415,0.8963730569948186,1.0115163147792707,1.0923076923076922,0.9806949806949807,0.9015544041450776,3.0
Los Angeles Clippers 2018,1.0176767676767675,0.9918699186991872,1.0239130434782608,0.9047619047619048,0.9241379310344828,0.9779005524861878,1.0584192439862543,1.0262697022767076,1.0294117647058825,1.1445783132530118,1.175115207373272,0.96870925684485,1.041237113402062,0.9970414201183434,1.0091954022988505,0.9612068965517242,1.0,0.9375,1.027972027972028,1.0050251256281408,1.0253998118532455,1.0151515151515151,1.018583042973287,0.9956521739130435,1.019047619047619,1.0413793103448277,0.9834254143646408,1.013745704467354,1.0070052539404553,1.003921568627451,1.072289156626506,1.0460829493087558,1.0195567144719688,1.0927835051546393,0.9763313609467457,1.0022988505747126,1.060344827586207,1.103896103896104,1.1666666666666667,0.9860139860139859,1.105527638190955,1.0253998118532455,1.0150375939849623,0.5121951219512195,1.0,0.04,0.11,0.15,1.0156537753222836,1.0147329650092083,0.1,1.0143884892086332,1.1865079365079365,0.9317507418397626,1.014388489208633,1.0115163147792707,1.0153846153846153,1.053811659192825,1.150259067357513,0.9980806142034548,0.9692307692307692,0.9794079794079793,1.0518134715025906,-1.0
Los Angeles Lakers 2018,1.027777777777778,1.0267131242741,1.0021739130434784,0.9523809523809523,1.003448275862069,0.9530386740331491,1.0549828178694158,1.0385288966725044,1.0137254901960784,1.0,1.0737327188940093,0.9308996088657105,1.1030927835051547,1.0562130177514795,1.0666666666666667,1.0258620689655173,1.0,0.9791666666666667,1.1048951048951048,1.065326633165829,1.0169332079021636,1.0353535353535352,1.0441347270615564,0.9913043478260869,0.9904761904761905,1.0379310344827586,0.9558011049723757,1.0515463917525774,1.0472854640980735,1.003921568627451,1.0301204819277108,1.0368663594470047,0.9921773142112125,1.0515463917525774,1.0236686390532546,1.0298850574712644,1.017241379310345,1.077922077922078,1.1458333333333335,1.0,1.0301507537688444,1.0310442144873,0.8909774436090225,0.4268292682926829,0.9024390243902439,-1.55,0.11,-1.44,0.9806629834254145,0.994475138121547,-1.5,1.0308324768756423,1.0476190476190477,0.9762611275964391,0.9856115107913669,0.9923224568138196,1.0615384615384615,1.0582959641255605,0.9740932642487047,0.9865642994241842,0.9615384615384616,1.0,0.9844559585492227,-1.0
Memphis Grizzlies 2018,0.9267676767676768,0.9616724738675958,0.9652173913043478,0.8761904761904761,0.903448275862069,0.9723756906077348,0.9450171821305842,0.989492119089317,0.9529411764705882,1.0,0.9723502304147467,1.0247718383311604,0.9793814432989691,0.9171597633136096,0.9310344827586207,0.9267241379310345,0.974025974025974,1.0,1.048951048951049,1.1658291457286432,0.9341486359360301,0.9368686868686869,0.9326364692218351,1.0043478260869565,1.019047619047619,1.0,1.0165745856353592,0.9106529209621993,0.8984238178633974,1.011764705882353,1.2409638554216866,1.2350230414746544,1.0026075619295958,0.9793814432989691,0.9763313609467457,0.9770114942528736,0.9525862068965518,1.051948051948052,1.0625,1.034965034965035,1.0251256281407035,0.9924741298212606,0.9774436090225563,0.2682926829268293,0.6097560975609756,-6.21,0.39,-5.81,0.9622467771639043,1.022099447513812,-6.5,0.9753340184994862,1.0119047619047619,0.9406528189910979,0.9694244604316546,0.9596928982725528,1.0769230769230769,1.0044843049327354,1.0414507772020725,1.0153550863723608,1.0615384615384615,0.9845559845559845,1.3264248704663213,-1.0
Miami Heat 2018,0.9797979797979797,0.9907084785133566,0.9891304347826086,1.0476190476190477,1.0551724137931036,0.994475138121547,0.9553264604810996,0.9597197898423817,0.996078431372549,0.8855421686746987,0.8986175115207373,0.984354628422425,0.9587628865979383,1.0118343195266273,1.0,0.978448275862069,0.9870129870129869,1.1041666666666667,1.0069930069930069,1.0100502512562815,0.9727187206020697,0.9520202020202021,0.9732868757259001,0.9782608695652174,0.9142857142857143,0.9172413793103449,0.994475138121547,0.9656357388316151,1.001751313485114,0.9627450980392157,1.0843373493975903,1.0599078341013826,1.0208604954367666,0.9381443298969072,1.0059171597633136,0.9908045977011495,0.9051724137931034,0.974025974025974,0.9583333333333333,0.9860139860139859,0.9748743718592965,0.9680150517403575,0.9962406015037594,0.5365853658536586,1.024390243902439,0.48,-0.33,0.15,0.9834254143646409,0.9788213627992634,0.5,0.9825282631038026,0.9087301587301587,1.062314540059347,0.9910071942446043,0.9980806142034548,1.0230769230769232,0.9641255605381166,0.8963730569948186,0.9731285988483686,1.0076923076923077,1.0167310167310166,1.1139896373056994,1.0
Milwaukee Bucks 2018,1.0025252525252526,0.9639953542392568,1.0391304347826087,0.8380952380952381,0.8517241379310344,0.9806629834254144,1.0652920962199313,1.021015761821366,1.0411764705882354,1.1024096385542168,1.0783410138248848,1.0208604954367666,0.8659793814432991,0.9319526627218936,0.9149425287356321,1.0,1.142857142857143,1.1250000000000002,0.965034965034965,1.0753768844221105,1.001881467544685,0.9873737373737373,0.9721254355400698,1.0173913043478262,0.9619047619047618,0.9344827586206897,1.0276243093922652,0.9965635738831614,0.9912434325744308,1.0058823529411764,1.1084337349397588,1.0829493087557605,1.0208604954367666,1.0309278350515465,0.9704142011834319,0.981609195402299,1.017241379310345,0.922077922077922,0.9375,1.0909090909090908,1.0,1.0047036688617121,0.9736842105263157,0.5365853658536586,0.975609756097561,-0.3,-0.15,-0.45,1.011049723756906,1.0138121546961325,-0.3,0.9886947584789312,1.1150793650793651,0.8813056379821957,1.0269784172661869,1.0191938579654511,0.9923076923076923,0.9147982062780268,1.1398963730569949,1.0134357005758157,1.0923076923076922,0.9768339768339769,1.1398963730569949,3.0
Minnesota Timberwolves 2018,1.0353535353535352,1.0,1.034782608695652,0.7619047619047619,0.7758620689655172,0.9861878453038674,1.134020618556701,1.1138353765323994,1.0176470588235293,1.1686746987951806,1.110599078341014,1.048239895697523,1.061855670103093,0.9349112426035504,0.9655172413793104,0.978448275862069,1.0909090909090908,0.8750000000000001,0.8741258741258741,0.9145728643216081,1.0301034807149576,1.0151515151515151,0.9837398373983741,1.0326086956521738,1.0380952380952382,1.0206896551724138,1.011049723756906,1.0103092783505154,0.9632224168126094,1.0470588235294118,0.9638554216867469,0.9447004608294931,1.015645371577575,1.0103092783505156,0.9467455621301776,0.960919540229885,1.0301724137931034,0.8441558441558441,0.9791666666666667,1.0559440559440558,1.050251256281407,1.0094073377234243,1.018796992481203,0.573170731707317,1.146341463414634,2.23,0.12,2.35,1.0441988950276244,1.0230202578268877,2.3,0.986639260020555,1.1111111111111112,0.7744807121661721,1.0179856115107913,1.0038387715930903,0.8769230769230769,1.0941704035874438,1.16580310880829,1.034548944337812,1.0692307692307692,0.9832689832689833,0.9792746113989638,1.0
New Orleans Pelicans 2018,1.0782828282828283,1.0255516840882695,1.0499999999999998,0.9714285714285713,0.9724137931034482,1.0,1.1168384879725086,1.052539404553415,1.0588235294117647,0.9698795180722891,0.9631336405529953,1.0065189048239895,0.8969072164948454,1.0562130177514795,1.018390804597701,1.1551724137931034,1.0389610389610389,1.2291666666666667,1.0419580419580419,0.9597989949748745,1.0507996237064912,1.053030303030303,1.067363530778165,0.9869565217391304,1.0380952380952382,1.0551724137931036,0.9806629834254144,1.0618556701030928,1.073555166374781,0.9862745098039215,0.9698795180722891,0.9447004608294931,1.0221642764015646,1.1134020618556704,1.0266272189349115,1.0459770114942528,1.021551724137931,1.0649350649350648,0.8750000000000001,1.013986013986014,1.0251256281407035,1.0385700846660395,1.037593984962406,0.5853658536585366,1.0731707317073171,1.3,0.18,1.48,1.0092081031307552,0.9972375690607735,1.3,1.0328879753340185,0.9404761904761905,0.9465875370919881,1.0305755395683451,1.038387715930902,1.0230769230769232,0.8968609865470851,0.9481865284974093,0.9846449136276392,0.9615384615384616,0.9871299871299871,0.9067357512953367,5.0
New York Knicks 2018,1.027777777777778,1.018583042973287,1.008695652173913,0.7809523809523808,0.803448275862069,0.9723756906077348,1.1168384879725086,1.1278458844133101,0.9882352941176471,0.8975903614457831,0.8755760368663594,1.0260756192959584,1.0824742268041239,0.9940828402366865,1.0114942528735633,1.0043103448275863,0.8701298701298701,1.0625,1.027972027972028,1.0301507537688444,0.9830667920978363,0.9949494949494949,1.0023228803716608,0.9934782608695653,1.0666666666666667,1.0482758620689654,1.0165745856353592,0.9690721649484535,0.9789842381786339,0.9901960784313726,1.0843373493975903,1.0691244239631337,1.0091264667535853,1.0515463917525774,0.9763313609467457,0.9931034482758622,1.0344827586206897,1.0649350649350648,0.9791666666666667,0.9370629370629371,0.9246231155778895,1.0159924741298212,0.9887218045112782,0.35365853658536583,0.7804878048780488,-3.56,0.03,-3.53,0.9861878453038674,1.0193370165745856,-3.6,0.9948612538540597,0.8571428571428571,0.7893175074183976,0.9784172661870504,0.9788867562380038,1.0230769230769232,1.0807174887892377,0.8808290155440415,1.0019193857965452,0.9384615384615385,0.9871299871299871,1.0777202072538858,-1.0
Oklahoma City Thunder 2018,1.0075757575757576,1.0232288037166086,0.9847826086956522,1.019047619047619,1.0482758620689654,0.9779005524861878,1.0,1.010507880910683,0.9901960784313726,1.042168674698795,1.1152073732718895,0.9335071707953063,1.288659793814433,0.9644970414201185,1.0367816091954023,0.9181034482758621,1.1818181818181817,1.0416666666666667,0.979020979020979,1.015075376884422,1.0150517403574788,0.9722222222222222,0.9756097560975611,0.9956521739130435,1.0666666666666667,1.0551724137931036,1.0138121546961325,0.9381443298969072,0.9352014010507881,1.0019607843137255,0.9759036144578312,0.9723502304147467,1.0026075619295958,0.9793814432989691,0.9644970414201185,0.9701149425287356,1.0043103448275863,1.0,0.9583333333333333,1.1188811188811187,1.07035175879397,0.9821260583254939,1.0263157894736843,0.5853658536585366,1.2195121951219512,3.41,0.0,3.42,1.0193370165745856,0.9871086556169429,3.5,0.9938335046248716,1.0912698412698414,1.0237388724035608,0.9820143884892086,0.9865642994241842,0.9538461538461539,1.242152466367713,1.0207253886010363,1.0076775431861804,1.1307692307692307,0.9961389961389961,1.0,2.0
